ItemName,original_type,original_subtype,frequency
（M）【夏普股東同歡慶】 360°空氣清淨FU-NC01-W（約3坪 3500 新台幣 x,家電影音,生活家電,24
團體戰｜貓錦獸 牛牛｜➍ 10.08 15:,其他大類,其他,24
【BHK's】專利苦瓜胜肽EX 素食膠囊（60粒/盒X2）廠商直送 1290 新台幣 x,健康保健,保健食品,24
當月雜誌(單本) 加贈：VOGUE黃麻手提袋(彩繪版) x,書籍及雜誌期刊,雜誌期刊,24
網購商品 960 元 x,娛樂、收藏,公仔,24
防曬任選組合 送正貨沐浴乳一瓶,美妝保養,美容工具,24
50音到N4特惠套餐,書籍及雜誌期刊,語言學習書籍,24
好好棉-自黏擦髮巾 3入組,居家生活,居家香氛,24
"Grace團購價$8,628｜30條裝*2盒 Future Salad 全清 高纖新沙拉飲",食品,飲料,24
PLAMAX 波奇塔1100TWD,娛樂、收藏,玩具,24
凍齡熬夜奇蹟霜 50ml 2入 贈熬夜霜10ml*2/熬夜霜10ml+杏仁酸洗面乳17ml 任選一種) (Clio推薦)-熬夜霜10ml*,美妝保養,化妝品,24
凍齡熬夜奇蹟霜 50ml 2入 贈熬夜霜10ml*2/玻尿酸精華5ml+洗面乳17ml*2 任選一種) (郁甯推薦)-熬夜霜10ml*2(限量),美妝保養,化妝品,24
福湯岩盤浴 電子票券 平假日可用 2小時 2張,服務、票券,宗教服務,24
團體戰｜貓錦獸 003時空暗影｜➍ 03.03 15:,其他大類,其他,24
宸華生技產品 購買人 涂心嚴,健康保健,保健食品,24
活動名稱：寶寶爬行爭霸賽/活動場次：(付費卡位名額!!)2024/06/23（日）上午10:20 端午鐵人一項福寶爬行爭霸賽,服務、票券,課程,24
LANCÔME 蘭蔻超未來肌因賦活露100ml⚠️短效期,美妝保養,化妝品,24
【預購】手持折疊颶冰扇 贈長背繩 霧感藍 預計715後依序出貨 - ASPOR,娛樂、收藏,紀念品,24
Double Power 纖歲茶系列*1盒 纖歲抹茶,健康保健,保健食品,24
2023秋季班-內在生活II：爭戰得勝之方 500 TWD x,服務、票券,課程,24
夏日冰冰被-笑笑恐龍 6月中陸續出貨,居家生活,寢具,24
[贈品] KINYO 溫熱煥活砭石刮痧儀,家電影音,生活家電,24
私廚房SnugglesKitchen蔬食線上點餐餐費,服務、票券,生活服務,24
Queen皇后珠寶盒,包包/配件/精品,珠寶鑽石,24
"久賴呼呼被床包組-雙人四件組 , 絕對黑 預購12月中陸續出貨!",居家生活,傢具,24
[聖誕限定]盲盒小說一本，送禮的最佳選擇！,服務、票券,其他活動,24
實況主贊助 https://youtu.be/DojomfQ-ulw,娛樂、收藏,頻道贊助,24
實況主贊助 https://www.twitch.tv/hikariimouto,娛樂、收藏,頻道贊助,24
商品總金額 7320 TWD x,其他大類,其他,24
Niceday 玩體驗 32000 元 x,其他大類,其他,24
實況主贊助 https://www.twitch.tv/lin_lin0_0,娛樂、收藏,頻道贊助,24
【Honeymoon】 可旋轉真空吸附手機支架 (一般/一般) 680 元 x,郵購與傳銷,其他傳銷事業,24
【預購】超級達摩 SuperDaruma,娛樂、收藏,玩具,24
N.Hoolywood x Invincible x New Balance 1906U - 數量: 1#,鞋類,運動鞋,24
生日周邊ㅣ全都要套組(12月中後開始依序出貨)-加價親簽許願色紙,其他大類,其他,24
斗內一隻摸摸薄荷的頭,嬰幼童與母親,嬰幼童食品,24
2025 野人懶狗露營 Glamping - 自行前往,服務、票券,宗教服務,24
"久賴呼呼被床包組-雙人加大四件組 , 絕對黑 預購12月初陸續出貨!",居家生活,傢具,24
輕鬆2790,其他大類,其他,24
宜蘭民宿 涵天童宇親子民宿訂房訂單,戶外/旅行,住宿訂房,24
許醫師諮詢1小時,服務、票券,生活服務,24
實況主贊助 https://www.twitch.tv/gurugnome,娛樂、收藏,頻道贊助,24
【不油自主】千人直播案 14錠18管,健康保健,保健食品,24
SPACEFOLD™ 20L 時空折疊育兒包 - 1G痛痛 - 經典黑,嬰幼童與母親,嬰幼童用品,24
LaPO 製冷高速可折疊隨身風扇 LF-C01(預購6/10發貨)-粉紫,娛樂、收藏,紀念品,24
[應募] 2412 tripleS Visionary Vision Performante 專輯發行紀念簽名會 in TAIPEI,娛樂、收藏,明星偶像商品,24
宜蘭民宿 渡小夜民宿訂房訂單,戶外/旅行,住宿訂房,24
老天祿| 台北城最有味道的滷味達人 線上購物 2450 元 x,食品,餐飲,24
A01免費衛生紙1串 0 NT x,居家生活,日用品,24
【限定套組】2023 KIK與你約會生日限定套組(含限定特典燙金拍立得)-單一規格,娛樂、收藏,卡牌,24
九十九真淵 頻道贊助金額 1500 新臺幣 x,娛樂、收藏,頻道贊助,24
燕麥脆片分享組 | 4中包-日月潭紅茶2+榛果巧克力,食品,零食,24
2025破繭課程 - 7/12 7600元,服務、票券,禮券,24
A 舒眠記憶 寢具 六 件組,居家生活,傢具,24
國外救災-線上捐款奉獻 3000 新台幣 x,教育與社會服務,公益捐款,24
長生全方位銀髮健身俱樂部運動報名費 一年18000元,裝潢與建築,工業用品,24
【9/26(二)寄出&amp;取貨】心蛋黃酥禮盒,食品,甜點,24
【限時特惠專案】益生菌2盒＋維生素C發泡錠1管,健康保健,保健食品,24
客曦 花旗參聰明茶 - (20gX15入)3袋,美妝保養,美髮護理,24
複合消化酵素 | 28包/組,健康保健,保健食品,24
Moone.studio商城商品一批,3C與筆電,軟體,24
2025/4/20(日）早上11:00-17:,服務、票券,旅遊票券,24
紀念六四亡靈撫慰儀式共同參與贊助,娛樂、收藏,玩具,24
[年租方案]飆股基因含電腦版18600元/年 贈財報魔法班 到期續約$1280/月,3C與筆電,軟體,24
Earth Amigo 阿米購商城商品一批,其他大類,其他,24
2025/4/19(六)｜早上11:00-17:,服務、票券,旅遊票券,24
承億酒店 ｜月映海 中秋禮盒,服務、票券,門票,24
bonson｜金好箱折疊收納手推車A19(大款) 預計8月18日到貨後陸續出貨,嬰幼童與母親,嬰幼童用品,24
"久賴呼呼被床包組-單人三件組 , 秋日繁花",居家生活,傢具,24
【徐閉專屬】LaPo 全功能快充版 口袋行動電源5000mAh(WT-12)-絕黑,手機平板與周邊,行動電源,24
MOZTECH 萬能充Pro 多功能五合一 行動電源 1850 元 x,手機平板與周邊,行動電源,24
【限時特惠專案】纖歲茶系列15封＋白金盾10抽12包*1組 纖歲抹茶5封＋奶茶5封＋可可5封＋白金盾10抽12包,食品,飲料,24
Dudo 真皮綁結彎月包 X,包包/配件/精品,皮件,24
年中獻禮-簡約繩結小包(預購中) - 紅色,服務、票券,禮券,24
凡購買兩大組，加碼贈送一瓶（贈品以選購商品為主，未填寫於備註欄將隨機出貨）✨,美妝保養,化妝品,24
10.18 帶貓出門不驚慌：從提籠到遛貓的減壓訓練,服務、票券,禮券,24
發財福 24K黃金元寶招財開運組合 2入 2688 NT$ x,電玩遊戲,休閒娛樂,24
活動【腎食館】 五春米一公斤×6入 (再贈1入),食品,米,24
註冊費REGISTRATION FEE,文創商品,數位文創商品,24
韋馱鎮魔大放流 300 元 x,教育與社會服務,公益捐款,24
宜蘭民宿 暖心渡假屋訂房訂單,戶外/旅行,住宿訂房,24
國外上網費 425 元 x,手機平板與周邊,儲值卡,24
【獨家活動↘$49/包】大成黃金脆皮雞腿排(50包/組)-千,食品,生鮮食品,24
1222國際家族傳承規劃師茶宴,服務、票券,門票,24
第一梯：7月1日至7月12日（10天） 12600 元 x,服務、票券,旅遊票券,24
vncian517@gmail.com ( 統編: 未填寫 ),服務、票券,系統費,24
▞ 凝聚美好｜茶包禮盒 ▟ </br> 凝雪／清香茶包選 - 茶包20入,食品,飲料,24
經典焦糖原味千層 / Crème Anglaise Mille-Crêpe Cake-4吋,美妝保養,香水,24
一般行政必考重點秘笈（雲端）,書籍及雜誌期刊,教科參考書,24
特價代購 NIKE SOLO SWOOSH PANTS,服飾,休閒運動服飾,24
【諾-團購限定】熱塑立線極致深層體刷SPA(60分鐘)-單一規格,美妝保養,沐浴乳,24
2025 Aibou Crew 員工帳號 月費（30日）[11人 x 1月],服飾,針織,24
【Roommi】Neat手持蒸氣掛燙機-白色,郵購與傳銷,其他傳銷事業,24
2022年菜線上刷卡專用連結,食品,餐飲,24
4100.00元X1,其他大類,其他,24
非泥莫屬組歪嘴貓主食罐6(綜合)南極磷蝦重磅大肉包2(肉泥)磷蝦油1蔬果小鈣條4條,寵物,寵物零食,24
摩天嶺甜柿-(惜福果)9B12入-單件 800 元 x,食品,甜點,24
AI訂製英語 專業班 240 (24個月),服務、票券,課程,24
波波G+預購【買15送2】(共170入) - 17250元,其他大類,其他,24
【PP石墨烯】超導循環圍脖-石墨烯圍脖*2入組x1=TWD1982.0,服飾,其他服飾,24
紐西蘭進口( Dazzle炫光閃耀蘋果 ),其他大類,其他,24
【Roommi】Neat手持蒸氣掛燙機-寶寶藍,郵購與傳銷,其他傳銷事業,24
2025會員招募-L,服務、票券,報名費,24
人氣豐味滷香組免運(附保冷袋)★經典熱銷組合,食品,蛋糕,24
電商商品 240 元 x,其他大類,其他,24
張捷 | 產業隊長產業ABC分析班_A班(線上課),服務、票券,課程,24
【 2024春節禮盒 】新年禮盒｜法國手工艾許奶油精裝硬盒•含提袋,其他大類,其他,24
【Honeywell】RO逆滲透複合濾芯MRO-TW,娛樂、收藏,電影動漫周邊,24
電商商品 159 元 x,其他大類,其他,24
網站訂購商品乙批 580 元 x,其他大類,其他,24
澳洲塔斯馬尼亞櫻桃30-32mm,食品,甜點,24
實況主贊助 https://www.youtube.com/channel/UCtF05Yn7r70CaygX-JpErRA,娛樂、收藏,頻道贊助,24
不再硬塞出風口! Subaru 速霸陸 車系專屬 高質感手機支架 ( Forester | Outback | XV | 森林人 | Impreza | WRX | Legacy | Levorg ) MU原廠公司貨 24H快速出貨,汽機車零件百貨,汽車零件,24
宸華 鎂鋅定 | CH Micro-MgZn(檸檬) 890 元 x 3 個#,健康保健,保健食品,24
1060.00元X1,其他大類,其他,24
[應募] 250510 LUN8 SINGLE ALBUM [Butterfly] 1:1拍立得合照活動 in TAIPEI,娛樂、收藏,公仔,24
九月隨喜供花,書籍及雜誌期刊,宗教命理書籍,24
MORE THAN ONE>1 水洗刺繡老帽 690 新台幣 x,包包/配件/精品,帽子,24
lcfc.020@gmail.com ( 統編: 未填寫 ),服務、票券,系統費,24
2025暑三梯_07/10～07/12 0 元 x,服務、票券,報名費,24
YONEX ASTROX 100 ZZ 新色羽球拍 AX-100ZZN,運動/健身,運動用品,24
[ 小樹 5 in 1 充電座 ] MagSafe 一拍即合／黑 1190 元 x,手機平板與周邊,充電傳輸與轉接相關設備,24
[ 小樹 5 in 1 充電座 ] MagSafe 一拍即合／白 1190 元 x,手機平板與周邊,充電傳輸與轉接相關設備,24
【限時特惠專案】阿瑪迪斯速舒修護組300ml 2組＋60ml 1組＋速癒噴霧2瓶,美妝保養,化妝品,24
格陵蘭厚切大比目魚 (7片入) 990NTD x1#,食品,海鮮,24
富士電視台美女或野獸,娛樂、收藏,玩具,24
上海蜜水蜜桃｜錦記友善果園｜開啟仲夏的水蜜桃療癒時刻，顛覆你對台灣水蜜桃的想像-1-5盒_八粒裝,食品,生鮮食品,24
澳洲上網卡⎪Telstra電信 4G網速 45GB上網卡 含當地門號 (須自行開通),服務、票券,電信,24
【加價購】白金盾 濕式衛生紙80抽24包,健康保健,保健食品,24
國內救災-線上捐款奉獻 200 新台幣 x,服務、票券,宗教服務,24
12/28(六)音樂會 (一歲以上一人一費用),服務、票券,報名費,24
糖巢六入芝麻龍鬚糖禮盒 (芝麻口味) …等等，總共有 3 件商品,食品,零食,24
【台中．3月】暮暮市集/第二波開跑 550 元 x,服務、票券,報名費,24
【限時特惠專案】黑花粉8瓶＋藍藻30顆5瓶,健康保健,保健食品,24
Double Power 原粹藍藻錠 300顆／瓶*4瓶,健康保健,保健食品,24
小心初華1比1警示牌,食品,麵食,24
日式粉蝴蝶蘭花 2500 元 x,其他大類,其他,24
每人限購兩盒 ≣ 𝟮月份 ≣ 迷你パン餅乾・霧白小鐵盒 ＜ 官網於 𝟮/𝟭𝟯，𝟮𝟬:𝟬𝟬 開放訂購 ＞,食品,零食,24
預約的服務: 拯救北極熊,教育與社會服務,公益捐款,24
女神光甯DiosaLight,包包/配件/精品,飾品,24
2024房產投資講座300元,服務、票券,課程,24
實況主贊助 https://www.twitch.tv/elyana_tenshi,娛樂、收藏,頻道贊助,24
異世界悠閒農家 11,書籍及雜誌期刊,漫畫,24
QUEEN TIME女王錠 520專屬預購活動*1組,健康保健,保健食品,24
花蓮民宿 雲萍雅舍庭園民宿訂房訂單,戶外/旅行,住宿訂房,24
【SAMPO 聲寶】 聲寶恆溫定時雙人電熱毯HY-HA12 (聲寶恆溫定時雙人電熱毯/一般) 1380 元 x,家電影音,生活家電,24
【SAMPO】聲寶電烤盤 TG-UB10C,郵購與傳銷,其他傳銷事業,24
水泥烏托邦：末日浩劫 網路全票 330 新台幣 x,服務、票券,門票,24
【PP石墨烯】石墨烯智能修復內衣三件入-石墨烯內衣黑灰紫各一M號,服飾,內睡衣,24
15 PLUS 抗藍光防窺(iPhone 15 PLUS),手機平板與周邊,手機保護殼,24
【預購中】LAVA STUDIO 觸控音箱-超能音樂工作站 - 音箱＋專用架,家電影音,大型家電,24
【預購中年底到貨】《黎明死線：桌上遊戲》繁體中文版-基本遊戲＋無盡惡意擴充,娛樂、收藏,桌遊,24
B I G H A P P Y B O X 2024 年節餅乾禮盒 (1/16 20:00開放官網預購),食品,零食,24
【下單禮】Oneiro麻糬春聯,美妝保養,化妝品,24
BringGreen 超值囤貨組,美妝保養,化妝品,24
"112地方政府特考-四等一般行政(正規＋題庫)全套雲端函授數量：1套,",服務、票券,課程,24
CROSSFIT x 作伙CrossFit,娛樂、收藏,水晶,24
21天改寫金錢語言,書籍及雜誌期刊,商業理財書籍,24
手信坊 有餡の捲禮盒*1盒,其他大類,其他,24
【最隱形】o’some 防滑平口裸感內衣 525 元 x,服飾,丹寧牛仔,24
2024 AcQUA Tour 【I'm Here】 周邊商品｜一秒想起我們T-shirt （白色－純棉簡約款）,服飾,T恤,24
karina9202111@gmail.com ( 統編: 未填寫 ),服務、票券,系統費,24
捐款 3300TWD,教育與社會服務,公益捐款,24
台語文素養導向教學全攻略預購,書籍及雜誌期刊,教科參考書,24
2025TiTE台灣國際旅遊展 200 元 x,服務、票券,門票,24
AVK航空【商務艙】年繳方案-單一規格,服務、票券,宗教服務,24
花蓮民宿 鋼琴家民宿訂房訂單,戶外/旅行,住宿訂房,24
Roots 男裝-舞龍新春系列 純棉長袖T恤,服飾,T恤,24
花蓮民宿 綠.時光民宿訂房訂單,戶外/旅行,住宿訂房,24
泰國空運( 皇家120天樹上熟-金枕頭榴槤 ),其他大類,其他,24
TO-S109 多功能個人運動訓練套裝組 (1次付清 / 3期-6期 0利率),服飾,休閒運動服飾,24
試吃包*,食品,米,24
wawa歐桃張｜好好愛自己A+B組(共80入，散裝),健康保健,保健食品,24
wawa【贈品】積雪草密集滋養護手霜60ml,健康保健,保健食品,24
【贈品】蔓越莓益生菌(30入/盒),健康保健,保健食品,24
平板銅鑼燒 - 正式會員持100折價券 ($880),食品,餐飲,24
森林跑站xFOOTLAND . 町巷定向越野,運動/健身,水類運動,24
點數儲值 (7168yg),服務、票券,系統費,24
On Sale！任選一件即可免運✓,服飾,休閒運動服飾,24
實況主贊助 https://www.twitch.tv/mioka_ouo,娛樂、收藏,頻道贊助,24
3/12-4/10加碼送好禮★限時32折★船井®3C葉黃素凍-蛋黃哥款(兒童寶貝專用/含維生素D)共100包,其他大類,其他,24
Roots男女共款-冬日滑雪系列 有機棉刷毛布連帽外套,服飾,外套,24
\ 12/25 直播專用 / JACKY WU 日安玩美 紅藜麥穀物粉,食品,沖泡品,24
《天氣之子》電影預售票 560元,服務、票券,門票,24
舒肥雞胸肉35片(限定3種口味),食品,生鮮食品,24
Keep Passion 隨身保溫瓶,居家生活,水壺,24
2025 TAO Annual Meeting 5000 元 x,服務、票券,報名費,24
【會員日 買6送6】金桂醬油6入+茶姬醬油6入(共12入) 2400 元 x,食品,米,24
"【Jiic】商標級姓名貼-森林花卉-森林+花卉 , 陳森田體",郵購與傳銷,其他傳銷事業,24
48期定期定額捐款,教育與社會服務,公益捐款,24
小小技師體驗 報名表（2024年4-5月場次） 2024小小技師體驗 報名表（TOYOTA 北高雄廠） 399,汽機車零件百貨,汽車,24
MINI小飽飽綜合組 - 有餡組,食品,甜點,24
實況主贊助 https://www.youtube.com/channel/UCi9zeX7GJpET9jBzPU6c-Tw,娛樂、收藏,頻道贊助,24
宜蘭民宿 快樂休閒果園民宿訂房訂單,戶外/旅行,住宿訂房,24
爆汁甘露梨-30A5入大箱-單件免運 1450 元 x,食品,蔬果,24
宜蘭民宿 張香民宿訂房訂單,戶外/旅行,住宿訂房,24
宜蘭民宿 微風民宿訂房訂單,戶外/旅行,住宿訂房,24
荷爾蒙體質及身體組成檢測＋營養師一對一飲食分析,服務、票券,生活服務,24
斗內一隻白熊戀戀,娛樂、收藏,頻道贊助,24
實況主贊助 https://www.twitch.tv/mingming1109_,娛樂、收藏,頻道贊助,24
自律神經花波療法健康管理師認證,家電影音,影音平台,24
hanna20020104@gmail.com ( 統編: 未填寫 ),服務、票券,系統費,24
【金石】健康100高三盒組(20包/盒) 1100 元,健康保健,保健食品,24
BuBee studio商城商品一批,其他大類,其他,24
【★預購】【雙12年終狂歡】MiniBle i 專用除氯把手(4入組),居家生活,居家香氛,24
經典燕麥脆片-黑巧覆盆莓【高級限定口味】(全素)-500克,食品,零食,24
窈窕鍋20組合,家電影音,廚房家電,24
萬用窈窕鑄鐵鍋20(海岸藍-鋼頭-內鍋黑),家電影音,廚房家電,24
113-2 D-2 客家音樂二胡進階(優先續報-個報專屬) 2800 元 x,娛樂、收藏,樂器,24
【燃燈節】歡喜大放流 3000 元 x,教育與社會服務,公益捐款,24
【父親節強檔活動】瑪卡PLUS 2盒 送 螯合鋅,健康保健,保健食品,24
維生素D3膠囊10入組 x,健康保健,保健食品,24
花蓮民宿 崧居．文旅訂房訂單,戶外/旅行,住宿訂房,24
『緋彈的亞莉亞』亞莉亞Birthday線上抽獎【10連抽+附贈賞】,食品,餐飲,24
杏仁酸日常煥膚組(化妝水150ml+10%30ml+18%30ml+杏仁酸乳液 60ml+杏仁酸洗面乳100ml)贈卵殼膜20g (郁甯推薦),美妝保養,化妝品,24
數位廣告投放分析師培訓班 4380 $ x,服務、票券,課程,24
電商商品 23880 元 x,其他大類,其他,24
Elena專屬 AG抗糖小肌蛋晚安面膜5顆兩盒 贈保濕露1ml x1活膚乳1ml,相機、攝影與周邊,監視設備,24
潭園台南虱目魚,美妝保養,肥皂香皂,24
惜物 - Original 皮革手機殼（iPhone 14 系列）- 焦糖棕-iPhone,手機平板與周邊,手機保護殼,24
護持建寺隨喜建設,家電影音,生活家電,24
活動名稱：寶寶爬行、搬搬樂比賽報名入口/活動場次：2025/06/15(日) 14:00寶寶爬行(比賽地點:e-BABY 二館),鞋類,雨鞋雨靴,24
oversize抽鬚軟料牛仔背心外套 1480 新台幣 x,服飾,內睡衣,24
棉質彈性低腰三角內褲 3 件組,服飾,丹寧牛仔,24
112.05/21美學修復面面觀 1000 元 x,服務、票券,課程,24
自我邊界練習課程,服務、票券,課程,24
爵士鼓成人班課程 (34) 學費方案 BNS (可刷卡),服務、票券,課程,24
電商商品 130 元 x,其他大類,其他,24
💐芋見（芋頭乳酪裸蛋糕） - 6吋,食品,蛋糕,24
窈窕媽咪必備★腰腹對策★船井®burner®倍熱®膳食纖維食事纖纖粉產後速減組(共120包),健康保健,保健食品,24
魔法科學精選五堂課,服務、票券,課程,24
垃圾子車桶費用,居家生活,床,24
"2024冬令營｜獸醫探索學院中學班 - 臺中-中興大學, 202402.05-02.07",服務、票券,課程,24
韓國梨(8入裝),食品,蔬果,24
司馬庫斯｜鎮西堡｜兩天一夜｜巨木群｜新手行程,服務、票券,旅遊票券,24
[ 限時搶購] [ VIP ] 🧁必收顏值代表滾邊雙面羊毛大衣（附圍巾）-,包包/配件/精品,圍巾,24
超美必收雕花1+1套裝SET組 EI37 WINNIE清單,服飾,其他服飾,24
兔聚兔兔窩夜跑300,鞋類,運動鞋,24
2023 ICASI Registration Fee 15350 元 x,服務、票券,課程,24
晨露發光保濕組（限定一組77折）,美妝保養,化妝品,24
eSIM_聯通日本多日上網卡5天8GB 170 TWD x,服務、票券,課程,24
[2025/12月促銷] -71 TWD x,服務、票券,課程,24
優雅氣質側抓褶洋裝 - 米白,服飾,洋裝,24
日本黑科技涼感被-隨機顏色,居家生活,寢具,24
捐款 1200TWD,教育與社會服務,公益捐款,24
Samples 試管香（預購30-35天） *,其他大類,其他,24
早鳥票 Early Bird Ticket,服務、票券,系統費,24
COACH HADLEY 兩用馬鞍包 中款 荔枝皮石棕灰,郵購與傳銷,其他傳銷事業,24
一月隨喜捐贈水泥建廟,服務、票券,宗教服務,24
型男大主廚x麗克特Cooking Rice Cooker 電子鍋（奶油白 / 磨砂灰）—免運 買就送【專用低醣飯配件】 — 磨砂灰 x,娛樂、收藏,頻道贊助,24
｛ 香氛噴霧 3+1 ｝贈香氛噴霧任選｜買三送一,美妝保養,香水,24
台灣動作障礙學會課程報名_66_2025台灣動作障礙學會 Meet with the Master: Movement Disorder Clinical Case Demo北部場(9/6),服務、票券,禮券,24
電商商品 259 元 x,其他大類,其他,24
安妞美學診所文心店刷卡連結 一次付清,書籍及雜誌期刊,語言學習書籍,24
