ItemName,original_type,original_subtype,frequency
霈恩萃®機能補給錠(90顆/瓶) 2800 元,健康保健,保健食品,4068
(IMAX)奧本海默 網路IMAX全票 500 新台幣 x,服務、票券,門票,3992
TW數位點(單價$1000),電玩遊戲,休閒娛樂,3944
小額捐款 1000 元 x,教育與社會服務,政治捐款,3912
2024黨費 300 元 x,教育與社會服務,政治捐款,3909
e a r商城商品一批,其他大類,其他,3822
"yoe數位卡1000點(單價$1,000)",電玩遊戲,休閒娛樂,3813
2025春節CP、2025春節CP,健康保健,保健食品,3798
溫馨提醒：春節活動贈品數量有限，送完為止。,健康保健,保健食品,3798
星城Online VVIP點數800點,電玩遊戲,休閒娛樂,3796
抽抽一番賞盲盒扭蛋,食品,餐飲,3759
固力伸(葡萄糖胺 鯊魚軟骨),健康保健,保健食品,3724
依人數計費 1000 元 x,服務、票券,門票,3635
小額捐款 200 元 x,教育與社會服務,政治捐款,3609
一事製菓 週末去流浪,食品,甜點,3602
百貨類攤位使用費_第一階段繳費(信用卡繳費) 514 元 x,服務、票券,報名費,3588
遊e數位卡(單價$50),電玩遊戲,休閒娛樂,3579
星城Online VVIP點數700點,電玩遊戲,休閒娛樂,3534
(IMAX)劇場版「鬼滅之刃」無限城篇 第一章 猗窩座再襲 網路IMAX全票 510 新台幣 x,服務、票券,門票,3390
《樂迎新春 龍年禮盒-2盒》單筆捐款-單筆捐款1388元,教育與社會服務,公益捐款,3383
星城Online VVIP點數900點,電玩遊戲,休閒娛樂,3377
星城Online點數100點,電玩遊戲,休閒娛樂,3376
報名 2026高雄富邦馬拉松,居家生活,餐廚,3309
玉成(文化事業)課程報名費 1500 新台幣 x,服務、票券,課程,3306
"TW數位點(單價$10,000)",電玩遊戲,休閒娛樂,3269
星城Online點數3000點,電玩遊戲,休閒娛樂,3233
【FUNY】渦輪手持風扇系列 任選2入,郵購與傳銷,其他傳銷事業,3199
點數500-信用卡 500 元 x,電玩遊戲,休閒娛樂,3172
住宿券x野蠻王妃*6 + 郵局100元,服務、票券,旅遊票券,3140
【肥大叔】馬上發財-開運年菜 - 3980元,食品,蛋糕,3136
防潮家商品 1 項 x,居家生活,收納,3103
The Monsters十週年展覽紀念商品組合 B (線上抽選中獎),食品,餐飲,3073
The Monsters十週年展覽紀念商品組合 A (線上抽選中獎),食品,餐飲,3057
17496鑽,包包/配件/精品,珠寶鑽石,3030
實況主贊助 https://www.twitch.tv/mr_wuco,娛樂、收藏,頻道贊助,3021
浪浪糧食20日份,寵物,狗飼料,3004
睡益益生菌7入體驗組索取 睡益益生菌7入*1件,健康保健,保健食品,2993
點數300-信用卡 300 元 x,電玩遊戲,休閒娛樂,2941
《艾爾登法環：黃金樹幽影》Steam 中文數位資料片,電玩遊戲,角色扮演,2877
商品購買 699 元 x,其他大類,其他,2854
愛兔協會捐款,教育與社會服務,公益捐款,2830
4800鑽,鞋類,運動鞋,2767
(IMAX)星際效應_10周年紀念 網路IMAX全票 510 新台幣 x,服務、票券,門票,2760
隱藏版 - 組合包(ＶＩＰ＋詳解卡) 36天 390元 X,服務、票券,課程,2756
星城Online VVIP點數4000點,電玩遊戲,休閒娛樂,2740
ECPAY_信用卡_官網產包(威力發財包)_1200元 x,其他大類,其他,2735
環球黑膠商城商品一批,娛樂、收藏,CD&DVD,2651
報名 2024新竹城市馬拉松,服務、票券,報名費,2615
"遊e數位卡(單價$1,000)",電玩遊戲,休閒娛樂,2598
生生世世 告別負債,教育與社會服務,學雜費,2579
"yoe數位卡 1000點(單價$1,000)",電玩遊戲,休閒娛樂,2571
實況主贊助 https://www.youtube.com/user/ctitv,娛樂、收藏,頻道贊助,2555
實況主贊助 https://www.twitch.tv/hyper2374,娛樂、收藏,頻道贊助,2553
住宿券x野蠻王妃*1 + 郵局100元,服務、票券,旅遊票券,2530
《樂作身障家園》定期定額一年捐款-每月捐款500元,教育與社會服務,公益捐款,2507
漫博會-展期票 180元 * 2張,服務、票券,系統費,2464
MOZTECH｜萬能充Pro 多功能五合一 行動電源-燕麥色,手機平板與周邊,行動電源,2453
摩爾投顧線上訂閱月費,3C與筆電,軟體,2414
報名 2026國泰金控健康走,居家生活,餐廚,2406
Uber Eats 反光保溫袋（綠）加大款,服務、票券,生活服務,2401
星城Online點數10000點,電玩遊戲,休閒娛樂,2379
愛心捐款 2000 元 x,教育與社會服務,公益捐款,2353
2024年費 500 元 x,教育與社會服務,政治捐款,2337
《樂村公益金》定期定額一年捐款-每月捐款300元,教育與社會服務,公益捐款,2331
ECPAY_信用卡_5000元 x,其他大類,其他,2320
雪印金T3 PLUS成長配方福袋-好餓的毛毛蟲聯名款🐛蘋果豆豆毯 765元,嬰幼童與母親,嬰幼童食品,2307
玉成(文化事業)課程報名費 500 新台幣 x,服務、票券,課程,2305
線上繳款 盡我們小小的力量 讓這個世界有溫飽的每一餐,教育與社會服務,公益捐款,2304
2025國家地理雜誌臺灣攝影大賽 成人組 報名費,書籍及雜誌期刊,雜誌期刊,2294
星城Online點數200點,電玩遊戲,休閒娛樂,2289
愛兔協會小額捐款,教育與社會服務,公益捐款,2278
《暖心久久 長期捐款》長期支持-每月捐款100元,教育與社會服務,公益捐款,2273
96iching 999 元 x,文創商品,數位文創商品,2249
點數1000-信用卡 1000 元 x,電玩遊戲,休閒娛樂,2222
依人數計費 1500 元 x,服務、票券,門票,2171
方舟運算 × 退休系統 | 啟動你的黃金未來 1年方案 定期定額,3C與筆電,軟體,2161
民眾黨黨費繳納10000,教育與社會服務,政治捐款,2157
黨證費用繳納0,教育與社會服務,政治捐款,2157
魚油DHA＆EPA+芝麻明E 15日體驗組,健康保健,保健食品,2144
yoe數位卡150點(單價$150),電玩遊戲,休閒娛樂,2111
《樂作家務隊》定期定額一年捐款-每月捐款1000元,教育與社會服務,公益捐款,2108
Once 珍藏限量小卡套票 1160元,服務、票券,門票,2107
LaPO 無線行動電源 2.0 贈收納包*1(款式隨機),郵購與傳銷,其他傳銷事業,2105
"《樂城社區長照機構》定期定額一年捐款-每月捐款500元 , 黃水晶",教育與社會服務,公益捐款,2099
星城Online VVIP點數1200點,電玩遊戲,休閒娛樂,2089
【中港澳網卡】DJB 中港澳PLUS（真吃到飽不降速）,服務、票券,電信,2085
玉成(文化事業)課程報名費 2000 新台幣 x,服務、票券,課程,2084
《樂作家務隊》單筆捐款-單筆捐款3000元,教育與社會服務,公益捐款,2072
抽抽一番賞盲盒公仔,食品,餐飲,2054
報名 2025 華航馬拉松-星光夜跑,居家生活,餐廚,2047
thetwins.kr商城商品一批,其他大類,其他,2018
隱藏版 - 組合包(ＶＩＰ＋詳解卡) 36天 x,服務、票券,課程,2018
2024國際台灣胡蘿蔔日報名費 * 1 #,服務、票券,課程,1987
阿魯米 | 贏家思路與實戰眉角,3C與筆電,軟體,1980
預購｜翠玉小白菜刺刺｜金螢版 ×,娛樂、收藏,公仔,1967
住宿券x野蠻王妃*4 + 郵局100元,服務、票券,旅遊票券,1954
星城Online點數5000點,電玩遊戲,休閒娛樂,1952
添磚加瓦 一起建廟 <祈福個人>,服務、票券,報名費,1951
『幸福基金會』每月捐款-每月捐款300元,教育與社會服務,公益捐款,1947
Subway敦化和平店京站店松山車站竹北享平方門市線上點餐餐費,服務、票券,生活服務,1913
《樂迎新春蛇年禮盒-2盒》單筆捐款-單筆捐款1388元,教育與社會服務,公益捐款,1910
4500鑽,娛樂、收藏,桌遊,1900
日光餐旅訂金,戶外/旅行,住宿訂房,1890
報名 葬送的芙莉蓮-一級魔法使試驗路跑,居家生活,餐廚,1886
(IMAX)F1電影 網路IMAX全票 510 新台幣 x,服務、票券,門票,1884
星城Online VVIP點數2500點,電玩遊戲,休閒娛樂,1872
霈恩萃®機能補給錠4送1 9520 元,健康保健,保健食品,1872
星城Online VVIP點數20000點,電玩遊戲,休閒娛樂,1858
(IMAX3D HFR)阿凡達：水之道 網路IMAX3D全票 550 新台幣 x,服務、票券,門票,1836
Peach apparel商城商品一批,其他大類,其他,1836
遊e數位卡(單價$500),電玩遊戲,休閒娛樂,1832
依人數計費 2400 元 x,服務、票券,門票,1803
《樂享中秋禮盒-2盒》單筆捐款 1388元,教育與社會服務,公益捐款,1799
一事製菓 中午見個面,食品,甜點,1793
遊e數位卡(單價$150),電玩遊戲,休閒娛樂,1791
【FUNY】冰鎮渦輪多功能風扇(可折疊),郵購與傳銷,其他傳銷事業,1790
2025閏年添福豬腳麵線禮盒,食品,餐飲,1789
Anpanwoman_tw商城商品一批,汽機車零件百貨,輪胎,1778
生生世世 告別貧窮,教育與社會服務,學雜費,1778
【赫絲-雙寵精華組】 - 2880元,嬰幼童與母親,濕紙巾,1754
雪印金T3 PLUS成長配方-錄音電話 765元,嬰幼童與母親,嬰幼童食品,1754
預售票120元 120元 * 2張,服務、票券,系統費,1725
日本WIFI機(純上網/吃到飽),服務、票券,旅遊票券,1717
台北市松山社區大學學雜費用,教育與社會服務,學雜費,1716
yoe數位卡500點(單價$500),電玩遊戲,休閒娛樂,1710
（興隆）仁愛路四段512巷-2,服務、票券,系統費,1708
透析護理人員線上積分課程＿３３卷第三期,服務、票券,課程,1708
F1電影 網路全票 370 新台幣 x,服務、票券,門票,1702
綠界客戶專用刷卡頁面,服務、票券,課程,1697
ECPAY_信用卡_150元 x,其他大類,其他,1694
發生極 (ONE/SGT550系列),家電影音,生活家電,1690
PizzaCreAfe客意直火比薩烤雞線上點餐餐費,服務、票券,餐券,1674
(IMAX)不可能的任務：最終清算 網路IMAX全票 510 新台幣 x,服務、票券,門票,1664
Meisui F1z (日本原裝),家電影音,生活家電,1643
不可能的任務：致命清算 第一章 網路全票 350 新台幣 x,服務、票券,門票,1643
17LIVE 360295 寶寶幣,娛樂、收藏,頻道贊助,1636
yoe數位點 1000點(單價$1000),電玩遊戲,休閒娛樂,1624
報名 2025新竹城市馬拉松,居家生活,餐廚,1620
台灣藍莓《特大．18~21mm》8入 / 一箱 x,食品,蔬果,1613
《暖心久久 長期捐款》長期支持-每月捐款500元,教育與社會服務,公益捐款,1585
300禮券,服務、票券,禮券,1580
《樂作家務隊》定期捐款長期支持-每月捐款100元,教育與社會服務,公益捐款,1577
《樂作家務隊》單筆捐款-單筆捐款5000元,教育與社會服務,公益捐款,1575
星城Online VVIP點數1100點,電玩遊戲,休閒娛樂,1568
星城Online點數2000點,電玩遊戲,休閒娛樂,1565
歐風羅馬柱花籃A款 2500 元 x,服務、票券,生活服務,1550
100萬翻本包 7300 元 x,電玩遊戲,休閒娛樂,1549
電商商品 60 元 x,其他大類,其他,1541
《樂作暖心餐費》單筆捐款-單筆捐款1000元,教育與社會服務,公益捐款,1541
林璇水晶直播,服務、票券,生活服務,1535
方舟運算 × 退休系統 | 啟動你的黃金未來 1年方案(加贈1個月)定期定額,3C與筆電,軟體,1529
五運班-C,教育與社會服務,學雜費,1526
終身黨員 10000 元 x,教育與社會服務,政治捐款,1514
藍迪基金會一般捐款,教育與社會服務,公益捐款,1514
ECPAY_信用卡_500元 x,其他大類,其他,1513
【吃到飽】訂位（2-4人）,服務、票券,生活服務,1502
星城Online VVIP點數1300點,電玩遊戲,休閒娛樂,1488
報名2025高雄富邦馬拉松,服務、票券,報名費,1478
建廟弘德 恩澤後世<祈福全家>,服務、票券,報名費,1475
報名 【新北場】2025 SNOOPY RUN,居家生活,餐廚,1474
3M FM-1500 濾芯,家電影音,生活家電,1472
2025版會員訂閱—阿甘（月訂閱） x 1|500,服務、票券,課程,1472
實況主贊助 https://youtube.com/channel/UCoNKCsX9tSxiuh9jznYxXfw,娛樂、收藏,頻道贊助,1467
【限時團購】NaSaDen 納莎登新無憂系列對開拉鍊行李箱 萊茵系列前開可擴充行李箱 霍亨索倫皮卡胖胖箱,戶外/旅行,行李箱及周邊,1465
商品購買 1398 元 x,其他大類,其他,1457
家餚台北宅配晚餐商城商品一批,食品,餐飲,1454
『幸福基金會』每月捐款-每月捐款500元,教育與社會服務,公益捐款,1447
台灣藍莓《大果．15~18mm》8入 / 一箱 x,食品,蔬果,1446
《暖心久久 長期捐款》長期支持-每月捐款139元,教育與社會服務,公益捐款,1445
MOZTECH｜萬能充Pro 多功能五合一 行動電源-冰河白,手機平板與周邊,行動電源,1445
乙巳年-無上拔度三朝齋壇 800 元 x,文創商品,設計雜物,1438
礁溪溫泉公園停車費,服務、票券,生活服務,1434
2025美力伊身,服務、票券,課程,1410
網站訂購商品乙批 800 元 x,其他大類,其他,1410
(Dolby Cinema)劇場版「鬼滅之刃」無限城篇 第一章 猗窩座再襲 網路DOLBY全票 480 新台幣 x,服務、票券,門票,1404
小額捐款 2000 元 x,教育與社會服務,政治捐款,1399
票券 380元,服務、票券,門票,1396
《支持中秋送暖 老不孤單-組合A》單筆捐款-單筆捐款2880元,教育與社會服務,公益捐款,1386
小豆苗月刊 180 元 x,書籍及雜誌期刊,雜誌期刊,1381
浪兔協會單筆愛心捐款,教育與社會服務,公益捐款,1377
《樂持兒少》定期定額一年捐款-每月捐款100元,教育與社會服務,公益捐款,1365
会员月费[小巨蛋店],居家生活,清潔用品,1364
玉成(文化事業)課程報名費 2500 新台幣 x,服務、票券,課程,1363
聚寶福佛跳牆【年菜組】下單送好禮 3888 元 x,食品,餐飲,1358
(IMAX)不可能的任務：致命清算 第一章 網路IMAX全票 490 新台幣 x,服務、票券,門票,1356
透析護理人員線上積分課程＿３５卷第２期,服務、票券,課程,1353
2023國家地理雜誌臺灣攝影大賽 成人組 報名費,服務、票券,課程,1349
AKIWEI太陽眼鏡商城商品一批,包包/配件/精品,眼鏡,1342
（興隆）仁愛路四段512巷-3,服務、票券,系統費,1338
固力伸感謝祭活動、固力伸感謝祭活動、固力伸感謝祭活動、固力伸感謝祭活動,健康保健,保健食品,1330
固力伸(葡萄糖胺+鯊魚軟骨)(贈品),健康保健,保健食品,1330
健鈣立(贈品),健康保健,保健食品,1330
ECPAY_信用卡_3000元 x,其他大類,其他,1329
【限時特惠專案】小姿姿纖歲茶14包1盒＋纖歲茶旅行組1盒,健康保健,保健食品,1325
MOZTECH 萬能充Pro 多功能五合一 行動電源,手機平板與周邊,行動電源,1325
【限時加購案】鱸魚精1盒＋維生素C發泡錠12管*1組,健康保健,保健食品,1325
《老來伴 愛不散》定期定額一年捐款-每月捐款100元,教育與社會服務,公益捐款,1322
《暖心久久 長期捐款》長期支持-每月捐款300元,教育與社會服務,公益捐款,1321
33天組合包(VIP＋詳解卡) 390元 X,服務、票券,課程,1319
瓦城泰國料理年菜預購門市自取專區線上點餐餐費,食品,餐飲,1312
浪浪糧食10日份,寵物,狗飼料,1312
防潮家商品 2 項 x,居家生活,收納,1308
報名高雄富邦馬拉松,居家生活,餐廚,1304
星城Online VVIP點數1400點,電玩遊戲,休閒娛樂,1297
台灣藍莓《大果．15~18mm》5入 / 一箱 x,食品,蔬果,1291
yoe數位卡 150點(單價$150),電玩遊戲,休閒娛樂,1282
黨慶六週年紀念禮包,教育與社會服務,政治捐款,1278
東福美食購物網站商品,食品,米,1276
血液透析護理證書,服務、票券,報名費,1270
愛鼠協會單次捐款,教育與社會服務,公益捐款,1267
民眾黨黨證購買,教育與社會服務,政治捐款,1246
【踏輕Touchin】老饕私藏料理｜胡椒鴨｜薑母鴨｜脆皮豬 商品購買,食品,餐飲,1242
臥龍咖啡工作室商城商品一批,食品,蔬果,1231
2023重機展門票 150元 * 1張,服務、票券,門票,1222
（文昌街）文昌街44號-4,服務、票券,系統費,1217
(IMAX3D HFR)阿凡達：火與燼 網路IMAX3D全票 640 新台幣 x,服務、票券,門票,1214
透析護理人員線上積分課程＿３３卷第４期,服務、票券,課程,1213
維多利實業,服務、票券,系統費,1210
IRIS Taiwan官網販售商品，共 1 件,家電影音,生活家電,1209
92PLEATS商城商品一批,其他大類,其他,1199
厚薄网站支付课程,服務、票券,課程,1199
聯甄所屬六學會會員-課程費,居家生活,餐廚,1192
實況主贊助 https://www.youtube.com/channel/UCrQPrfSgzfiUdp8WE2e9gNg,娛樂、收藏,頻道贊助,1191
CosForce02互動寫真展《邦妮趴》,娛樂、收藏,公仔,1190
(IMAX)排球少年!! 垃圾場的決戰 網路IMAX全票 470 新台幣 x,服務、票券,門票,1184
[應募] 260111 IVE THE 4th EP [IVE SECRET] 專輯發行紀念簽名會 in TAIPEI,娛樂、收藏,公仔,1183
【吃到飽】訂位（7人以下）,服務、票券,生活服務,1183
2023下半年及2024年費 750 元 x,教育與社會服務,政治捐款,1175
報名2024新竹城市馬拉松,服務、票券,報名費,1174
山丘藍 台灣藍莓 8入 / 四箱 x,食品,生鮮食品,1161
Blooming Art商城商品一批,其他大類,其他,1157
『幸福基金會』單筆捐款-單筆捐款3000元,教育與社會服務,公益捐款,1147
2024重機展門票 150元 * 1張,服務、票券,門票,1143
住宿券x野蠻王妃*3 + 郵局100元,服務、票券,旅遊票券,1138
點數2000-信用卡 2000 元 x,電玩遊戲,休閒娛樂,1137
ECPAY_信用卡_官網產包(不敗機皇包)_800元 x,其他大類,其他,1136
[應募] 250417 IVE THE 3rd EP [IVE EMPATHY] 專輯發行紀念簽名會 in TAIPEI,娛樂、收藏,公仔,1132
新春開運講座暨全省傳愛領袖及小天使(關懷員)訓練,教育與社會服務,學雜費,1130
yoe數位卡 500點(單價$500),電玩遊戲,休閒娛樂,1128
星城Online VVIP點數1600點,電玩遊戲,休閒娛樂,1126
96iching 1998 元 x,文創商品,數位文創商品,1123
歐風羅馬柱花籃B款 3500 元 x,服務、票券,生活服務,1120
2026元旦健走,裝潢與建築,工業用品,1113
腎臟與透析雜誌積分課程＿３６卷第２期,服務、票券,報名費,1109
票券 760元,服務、票券,門票,1109
實況主贊助 https://www.twitch.tv/nekolivechiang,娛樂、收藏,頻道贊助,1109
（光啟社）敦化南路一段233巷-4,服務、票券,系統費,1105
伯利歐捐款方案: 單筆捐款 1200 TWD x,教育與社會服務,公益捐款,1105
大米團購限定-恩世蔓長釋C錠 單件入 原價$1500 ↘ 團購價$975 【65折免運】-90錠/瓶,健康保健,保健食品,1100
IRIS Taiwan官網販售商品，共 2 件,家電影音,生活家電,1098
里德極細條豌豆腐砂 買5送1包組 （原價1728元）,寵物,寵物用品,1088
「廚師漢克 X 黑柳徹 新春炒鍋 · 福韻悠然」,家電影音,廚房家電,1086
台北市南港社區大學學雜費用,教育與社會服務,學雜費,1083
宸華 好芯晴(大膠囊) | CH PURE-EPA 90 1500 元 x 2 個#,健康保健,保健食品,1081
(英文)腦筋急轉彎2 網路全票 330 新台幣 x,服務、票券,門票,1080
賣厝阿明周邊商品,其他大類,其他,1080
愛心捐款 3000 元 x,教育與社會服務,公益捐款,1077
捐款 600TWD,教育與社會服務,公益捐款,1072
IR&Angels｜Animals商城商品一批,其他大類,其他,1071
[應募] 250829 RIIZE The 1st Album [ODYSSEY] 專輯發行紀念簽名會 in TAIPEI,娛樂、收藏,公仔,1071
報名 華航馬拉松星光夜跑,居家生活,餐廚,1068
愛心捐款 300 元 x,教育與社會服務,公益捐款,1066
2023第14屆亞太醫學檢驗科學國際研討會報名費 800 元 x,服務、票券,課程,1065
(日文)劇場版「鬼滅之刃」無限城篇 第一章 猗窩座再襲 網路全票 370 新台幣 x,服務、票券,門票,1064
秘境深度環境解說,服務、票券,宗教服務,1064
500金元寶 額外贈送100銀元寶,電玩遊戲,休閒娛樂,1063
【逸美纖】草本纖潤酵素錠‧ 腸道環保好幫手. 比菲德式菌添加‧ 高科技超臨界萃取 / 每瓶150顆,健康保健,保健食品,1063
逸美纖,健康保健,保健食品,1063
星城Online VVIP點數6000點,電玩遊戲,休閒娛樂,1063
（南京東路車位）南京東路五段34號-2,服務、票券,系統費,1052
TELU商城商品一批,其他大類,其他,1049
2023鱸魚精年度回饋案,金融服務,其他金融服務,1049
星城Online VVIP點數1800點,電玩遊戲,休閒娛樂,1046
預售票120元 120元 * 1張,服務、票券,系統費,1041
BURGES商城商品一批,其他大類,其他,1037
方舟運算 × 退休系統 | 啟動你的黃金未來 5年方案(加贈12個月),3C與筆電,軟體,1035
小日團♡商城商品一批,其他大類,其他,1033
2024第15屆亞太醫學檢驗科學國際研討會報名費 800 元 x,服務、票券,課程,1031
依人數計費 350 元 x,服務、票券,門票,1025
胸毛公寓迷你積木達摩,文創商品,設計雜物,1025
(日文)灌籃高手 網路全票 330 新台幣 x,服務、票券,門票,1025
