ItemName,original_type,original_subtype,frequency
粗坑條拉鍊針織外套 (灰),服飾,外套,2
粗味糙米堅果酥南瓜子蔓越莓,食品,零食,2
粗吸管套2個,其他大類,其他,2
粗勾織大口袋多穿外罩 FB12,服飾,外套,2
粗RB字斜紋布[棉布]軍帽 X,包包/配件/精品,帽子,2
粒美麥-Grain of wheat - 忠於原味,美妝保養,美髮護理,2
粒子黑科技系統服務,3C與筆電,軟體,2
粉黃色系．鬱金香花盒白色圓形花盒 3200 元,居家生活,居家裝飾,2
Cofit 智利酒果晶旋葉黃素 3入 (促銷),健康保健,保健食品,2
粉藍韓式氣球花組合（歲數手持氣球棒）,居家生活,派對用品,2
粉薔薇植萃洗衣膠囊,美妝保養,洗髮乳洗髮精,2
小蒼蘭植萃洗衣膠囊,美妝保養,洗髮乳洗髮精,2
植萃洗衣膠囊（味道隨機）,美妝保養,洗髮乳洗髮精,2
Cofit 智利酒果晶旋葉黃素 6入 (促銷),健康保健,營養品,2
粉花精靈(國小),包包/配件/精品,帽子,2
紅甜心廚師,包包/配件/精品,帽子,2
皇后,包包/配件/精品,帽子,2
金袍國王(成),包包/配件/精品,帽子,2
桃花公主,包包/配件/精品,帽子,2
小香菇,包包/配件/精品,帽子,2
多多龍,包包/配件/精品,帽子,2
粉花精靈,其他大類,其他,2
粉色防曬x5＋1 2100 元 x,美妝保養,防曬品,2
粉色貓咪 真空壓縮袋 - 大號 (90×70cm),其他大類,其他,2
(梅根時糖 )正！韓國製造 韓國進口 韓國棉被-2024最新-四季被-(A ) 粉紅花園,居家生活,寢具,2
粉色蘇打。Moonstone | 月光石 | 925純銀鍍18K金手鍊,包包/配件/精品,飾品,2
粉色細繩V鋼圈泳裝,服飾,泳裝,2
粉色系鮮花花束,其他大類,其他,2
粉色系玫瑰款 - 4吋,戶外/旅行,行李箱及周邊,2
迷幻粉彩餐具-四人豪華組,居家生活,餐廚,2
粉色浪漫V領碎花雪紡連身裙【現貨+預購】,服飾,洋裝,2
粉色星空｜粉晶女王貝手鍊,包包/配件/精品,飾品,2
粉色工裝褲,服飾,休閒運動服飾,2
Cofit 櫻花膠原蛋白 3盒 (促銷),健康保健,保健食品,2
Cofit 櫻花膠原蛋白 2盒 (促銷),健康保健,營養品,2
粉色小峰后,成人專區,情趣用品,2
粉色大熊熊包屁衣,嬰幼童與母親,嬰幼兒裝,2
粉色大mini,美妝保養,化妝品,2
Cofit 海洋鈣鎂D+ 1入 (神隊友),健康保健,營養品,2
Cofit 海洋鈣鎂D+ (走味關係團購),健康保健,營養品,2
粉色元寶塔香 - 12盒,居家生活,居家香氛,2
粉色乾燥花花束單一價 2500 元,居家生活,傢俱,2
粉色/粉藍虎寶,其他大類,其他,2
粉膚色水鑽釦遮肉比基尼加小片裙三件式泳衣,服飾,帽T,2
鵝黃拼色假兩件修身Bratop,服飾,帽T,2
芭蕾透紗緞帶蝴蝶結內增高復古球鞋（有三色）,服飾,帽T,2
粉膚白雲朵朵-春日莫代爾雲柔衣長袖Modal韓國童裝 [K50409],嬰幼童與母親,童裝,2
粉絲簽名套組*1 + 郵局0元,其他大類,其他,2
粉絲簽名套組*1 + 簽名加購*1 + 郵局0元,其他大類,其他,2
粉絲專頁(台灣按讚+追蹤) - 100個,娛樂、收藏,頻道贊助,2
粉絲團讚+追蹤 - 500讚,娛樂、收藏,玩具,2
粉絲團 單堂課程X4堂,服務、票券,禮券,2
粉絲團 五月算價課程X1堂,服務、票券,課程,2
粉紫閃閃蝴蝶中童輕量舒壓背/書包,嬰幼童與母親,童裝,2
粉素面長裙套裝 | 服飾選物,服飾,休閒運動服飾,2
"粉紅閨蜜亮白組 ★贈菁粹旅行包1件（AA001005,AA001006） 1759 元 x",服飾,休閒運動服飾,2
粉紅閃閃蝴蝶輕量舒壓背/書包,嬰幼童與母親,童裝,2
甜心粉保溫提袋,嬰幼童與母親,童裝,2
(櫻花粉) Riche MagSafe 蝴蝶結 支架磁吸卡包 客製化 x 1|680,手機平板與周邊,手機保護殼,2
(櫻花粉) Riche MagSafe 有錢支架磁吸卡包 x 1|540,手機平板與周邊,手機周邊配件,2
(橘)梅子飲品花漾袋E,食品,飲料,2
粉紅葡萄柚泡沫洗手露 300ml,美妝保養,洗面乳,2
Cofit 純粹極鮮魚油 (自由配),健康保健,保健食品,2
粉紅色【路-the WAY T恤】Swarovski水晶鑽石T恤 超人氣熱賣 超閃亮 Made in Taiwan (冬夏皆宜),服飾,T恤,2
粉紅胡椒精油 - 5ml,相機、攝影與周邊,相機攝影週邊商品,2
粉紅皇宮系列-拉長石手鍊,包包/配件/精品,珠寶鑽石,2
粉紅浪漫月禮盒A(10入),食品,甜點,2
粉紅泡泡除外1筆,美妝保養,化妝品,2
家門刺繡撞色襪 200 新台幣 x,服飾,休閒運動服飾,2
粉紅泡泡 2580元,其他大類,其他,2
乾燥玫瑰 0210,美妝保養,化妝品,2
丹麥吐司 0619,美妝保養,化妝品,2
粉紅水晶刮痧板｜質量升級版,美妝保養,美容工具,2
粉紅氣息毛巾布長裙 (灰),服飾,休閒運動服飾,2
(歐洲縫紉機品牌聯合慶)【NECCHI】Q421A機械式高轉速縫紉機 (加贈精裝壓布腳組及超值好禮組),家電影音,家電美容,2
(歐洲縫紉機品牌聯合慶)【NECCHI】NC-204D電腦縫紉機+NL11C萬用拷克機(加贈超值好禮組),家電影音,家電美容,2
(款式隨機可許願) Simplydaily 面膜 20片/包x1#,相機、攝影與周邊,監視設備,2
粉紅檸檬千層蛋糕 8 整模分切10片,食品,生鮮食品,2
粉紅少女馨花束一般 2800 元,服務、票券,餐券,2
布提袋(27*31cm),食品,零食,2
(正式課程)南屯教室-幼幼班(一) 19:00~19:,服務、票券,課程,2
(正式課)清水教室-幼兒班(一) 18:00~18:,服務、票券,課程,2
(正式課)南屯教室-幼兒班(一) 20:00~20:,服務、票券,課程,2
粉紅佳人 6吋46人份 莓果森林,食品,蛋糕,2
粉紅FIKA系列鑄造四鍋組 (不挑爐具，瓦斯爐電磁爐可用)送16cm迷你平底鍋+矽銀配件+烘焙三件組+多用鍋蓋,家電影音,廚房家電,2
粉米色．永生玫瑰花束,其他大類,其他,2
"粉箱*1, 綠箱",戶外/旅行,行李箱及周邊,2
"粉箱*1, 灰箱",居家生活,床,2
Cofit 維生素D3 8入 (促銷),健康保健,營養品,2
Cofit 維生素D3 5入 (雙12),健康保健,營養品,2
Cofit 純粹極鮮魚油（多必優）,健康保健,保健食品,2
Cofit 純粹極鮮魚油2入(學員專屬),健康保健,營養品,2
(正式課程)西屯教室-幼幼班(二) 18:00~18:,服務、票券,課程,2
粉玫瑰擴香小牛奶瓶,居家生活,居家香氛,2
粉灰拼色愛心鈕釦中長版針織外套,服飾,外套,2
粉水晶球B,娛樂、收藏,玉石,2
粉水晶原石玻璃擴香盅附仙姑行不行專屬水晶球,美妝保養,香水,2
粉水晶*1 + 郵局80元,娛樂、收藏,水晶,2
粉毛公主冠,其他大類,其他,2
Cofit 自然酵母B群緩釋錠 1入 (全家),健康保健,保健食品,2
Cofit 自然酵母B群緩釋錠 (任選),健康保健,營養品,2
Cofit 美力應援包 | 1包,娛樂、收藏,卡牌,2
Cofit 美力應援包 4入 (母親節),健康保健,營養品,2
Cofit 美力應援包 2入 (母親節),健康保健,保健食品,2
粉棕復古絕配兔兔吊飾+手機殼🐰💗,手機平板與周邊,手機保護殼,2
粉框數字徽標短袖T X,服飾,T恤,2
粉晶原石A,其他大類,其他,2
粉戀光芒 控油洗髮精*1瓶,美妝保養,洗髮乳洗髮精,2
粉戀光芒 控油洗髮精*10瓶,健康保健,保健食品,2
Cofit 苦瓜胜肽 (任選),健康保健,營養品,2
粉彩雲朵有領全開釦長袖蕾絲衣褲裝睡衣(R2674)(黃色M) 1990 元 x,服飾,內睡衣,2
綠繡眼圓盤 (19cm) /九谷青郊窯,居家生活,餐廚,2
粉彩花朵系列 點心盤 (15cm) 紫 /永泉窯,居家生活,餐廚,2
粉彩紗設計款短上衣,服飾,T恤,2
粉彩無尷尬線高腰提臀彈力健身瑜伽長褲-黑 - Ｌ（預購）,服飾,休閒運動服飾,2
粉底棒象牙,相機、攝影與周邊,監視設備,2
粉專顏s 客製化商品 收單0003,文創商品,設計雜物,2
粉專陳s 客製化商品 收單0012,文創商品,設計雜物,2
粉專陳s 客製化商品 收單0010,文創商品,設計雜物,2
粉專陳s 客製化商品 收單0008,文創商品,設計雜物,2
Cofit 苦瓜胜肽 1入 (香蕉太太團購),健康保健,營養品,2
粉專鄭s 客製化商品 收單0003,文創商品,設計雜物,2
粉專許s 客製化商品 收單0004,居家生活,收納,2
粉專胡s 客製化商品 收單0005,文創商品,設計雜物,2
粉專胡s 客製化商品 收單0003,文創商品,設計雜物,2
粉專胡s 客製化商品 收單0002,文創商品,設計雜物,2
粉專胡s 客製化商品 收單0001,文創商品,設計雜物,2
粉專王s 客製化商品 收單0015,文創商品,設計雜物,2
粉專楊s 客製化商品 收單0013,文創商品,設計雜物,2
粉專林r 客製化商品 收單0002,文創商品,設計雜物,2
粉專吳s 客製化商品 收單0004,文創商品,設計雜物,2
粉專助理月付方案FBIG Pricing Plan,服務、票券,生活服務,2
粉專劉s 客製化商品 收單0012,文創商品,設計雜物,2
粉專劉s 客製化商品 收單0010,文創商品,設計雜物,2
Cofit 苦瓜胜肽4入+冰島甲殼素2入，送氣密艙營養品分裝盒1入,健康保健,保健食品,2
粉專劉s 客製化商品 收單0003,文創商品,設計雜物,2
粉專劉s 客製化商品 收單0002,文創商品,設計雜物,2
粉嫩色系｜soundcore AeroFit Pro 氣傳導開放式真無線藍牙耳機｜驚艷舒適 大開耳界,手機平板與周邊,耳機,2
粉嫩嫩護士小姐,成人專區,情趣用品,2
粉嫩可口櫻桃 - 4吋,食品,生鮮食品,2
粉嫩光澤美拍霜 及其他4件,美妝保養,化妝品,2
粉嫩光澤美拍霜 及其他3件,美妝保養,化妝品,2
(母親節特惠)DRAWings PRO XII 刺繡軟體 (高階),3C與筆電,軟體,2
(母親節特惠) bernette b70 DECO高階電腦式刺繡機+DRAWings Essentials XII 初階刺繡軟體 (加贈刺繡周邊4件組),3C與筆電,筆記型電腦,2
(母親節特惠) Cricut Maker® 3 終極智慧裁切機+金屬筆配件大禮包12件組 (加贈機器操作教學一堂),美妝保養,美容工具,2
(母親節特惠) Cricut Joy™ 多功能迷你裁切機+配件大禮包12件組 (加贈機器操作教學一堂),美妝保養,美容工具,2
粉圓購物金1000元,鞋類,運動鞋,2
粉刺黑頭byebye特惠組合,美妝保養,化妝品,2
粉刺調理組,美妝保養,化妝品,2
粉光蔘滴雞精-1盒,健康保健,保健食品,2
粉光喝燕窩40入,美妝保養,美髮護理,2
"粉3*1, 100%",郵購與傳銷,到府行銷,2
(母親節限定)唐寧伯爵小山丘水果戚風蛋糕 - 8吋,食品,蛋糕,2
"粉1*1, 杏",美妝保養,洗面乳,2
"粉1*1, 杏*1, 84%",鞋類,運動鞋,2
"粉1*1, 杏*1, 74%",食品,餐飲,2
Cofit 鎂日補給錠 (學員專屬),健康保健,保健食品,2
Cofit 鎂日補給錠 (任選),健康保健,保健食品,2
籽少《有機水晶芭樂》果肉細緻、紮實清脆清甜的芭樂品種 - 有機水晶芭樂 6台斤,食品,蔬果,2
米黄汝窯萌貓品茗杯 - 汝窯萌貓富貴杯,居家生活,杯子,2
米鹿：人類圖讀書會 0326、0401 (3/26（日）19:30-21:30) (含一杯酒水或茶飲) …等等，總共有 1 件商品,服務、票券,課程,2
米香花生糖,食品,零食,2
米餅乾組合 Rice Cracker Combo -兩種餅乾一次買齊 Buy two kinds of biscuits at once 750 元 x,食品,米,2
米食企業有限公司,食品,米,2
米飛兔系列餐盤組,居家生活,餐廚,2
米足珍貴-無麩質甜點禮盒,食品,零食,2
米諾諾極細網目濾網,其他大類,其他,2
米覓 mimax 超薄鋁合金磁吸無線行動電源 5000mAh 10000mAh 四色 強力吸磁 輕薄便攜 - mimax 超薄磁吸電源10000mah XV12 灰色,手機平板與周邊,行動電源,2
米覓 mimax 磁吸無線充支架 自帶雙線 充電器 行動電源 無線充電 附支架 充手錶/耳機/手機 - mimax 磁吸無線充支架 20000mah 黑色,手機平板與周邊,手機周邊配件,2
米袋松木砂(30公斤)專區,寵物,寵物用品,2
米蟲 30 坪以內 Plus 款,裝潢與建築,化學用品及周邊物品,2
米蘭漫步。綁帶造型針織套裝(黑色/杏色),服飾,休閒運動服飾,2
柔美 親膚高領打底上衣 3colors,服飾,休閒運動服飾,2
Cofit-大餐救援包3入+ Cofit 冰島甲殼素2入+ 贈送苦瓜胜肽 (1袋),健康保健,保健食品,2
Cofit-大餐救援包2入+極黑生薑黃2入+ 贈送苦瓜胜肽 (1袋),健康保健,營養品,2
Cofit-大餐救援包2入+ Cofit 冰島甲殼素2入+ 贈送苦瓜胜肽 (1袋),健康保健,營養品,2
米蔬泥泥副食品專賣,嬰幼童與母親,嬰幼兒裝,2
訂單編號：2511037290 920 TWD x,嬰幼童與母親,嬰幼兒裝,2
訂單編號：2511036636 1565 TWD x,嬰幼童與母親,嬰幼兒裝,2
訂單編號：2511036088 2600 TWD x,嬰幼童與母親,嬰幼兒裝,2
米莎 x 早川徹 -《Deer Penguin 親愛的企鵝》限量透明深藍彩膠 (簽名版),美妝保養,洗面乳,2
(沒有現貨) Mythoes 1/7 英雄聯盟 阿璃 靈魂蓮華 PVC 【結單日0321】,娛樂、收藏,公仔,2
米色電繡水洗老帽,包包/配件/精品,帽子,2
米色菱格小香風珍珠金鏈手機殼,手機平板與周邊,手機保護殼,2
Cofit-大餐救援包5入+苦瓜胜肽1入 送苦瓜胜肽2入+安耐曬金鑽高效防曬露NA 5X版,健康保健,營養品,2
Cofit-大餐救援包5入+極黑生薑黃1入，送極黑生薑黃2入+安耐曬金鑽高效防曬露NA 5X版,健康保健,營養品,2
Cofit-大餐救援包3入，送 Cofit 鎂日補給錠 體驗包1入,健康保健,營養品,2
Cofit-大餐救援包3入+苦瓜胜肽2入，送極黑生薑黃1入,健康保健,保健食品,2
米色曲線.皇家綠美國貓抓布不勞奢床包組(無枕頭套),寵物,寵物用品,2
米色小盒子,居家生活,居家香氛,2
米色-單人床包內含一件枕套 748 新台幣 x,居家生活,傢具,2
米脆脆-綜合6入組 -米脆脆系列(綜合六入組),食品,零食,2
米脆脆-綜合10入組 -米脆脆系列(綜合十入組),食品,零食,2
米耶翻譯股份有限公司,金融服務,其他金融服務,2
Cofit-大餐救援包覺醒版3入+苦瓜胜肽2入，送苦瓜胜肽1入,健康保健,保健食品,2
Cofit-大餐救援包5入+苦瓜胜肽5入，贈茶籽堂肖楠葉洗手露＋護手霜禮盒1入,健康保健,保健食品,2
米耕好廚蔬食料理包,食品,米,2
米羅 - 休閒長褲 卡其/黑《預購》,服飾,長褲,2
米絲特亮色口袋襯,服飾,其他服飾,2
米納有限公司,其他大類,其他,2
(沒穿)夏日衝浪親簽簽名板-單一規格,文創商品,設計雜物,2
夏日衝浪親簽簽名板-單一規格,文創商品,設計雜物,2
4.0夏日飯友-單一規格,文創商品,設計雜物,2
米糠胺基酸酵素洗面乳130g Bb LABORATORIES,美妝保養,化妝品,2
米精(熟米粉) - 6公斤裝 1880 元 x,食品,海鮮,2
米粒黏土經典十色桶(內含教學說明書)-螢光六色桶,娛樂、收藏,樂器,2
米粒珍珠串戒指,包包/配件/精品,珠寶鑽石,2
"米粒玫瑰D*2, 米粒玫瑰F",居家生活,日用品,2
"米粒杯紫*1, 米粒杯粉",居家生活,日用品,2
米粒專屬 經典衣物洗衣精組合（任選三入）,美妝保養,洗髮乳洗髮精,2
米粒圓夢計劃,居家生活,清潔用品,2
"米粒傘綠*1, 米粒傘米",居家生活,日用品,2
米粉車禮盒-元氣滿滿200g×5包/盒 550 元,食品,米,2
米米繽紛聖誕吊飾-單一規格,娛樂、收藏,收藏,2
CWT紀念小胸章-單一規格,娛樂、收藏,收藏,2
勇者小立牌-單一規格,娛樂、收藏,收藏,2
進擊羔羊傳說－教主米立牌-單一規格,娛樂、收藏,收藏,2
米米彎 雙倍香濃可可 80g/包,食品,零食,2
米米彎 玄米靜岡濃抹茶 80g/包,食品,零食,2
三麗鷗聯名款｜北海道奶油玉米濃湯味(奶素)100g/包,食品,零食,2
三麗鷗聯名款｜經典原味(奶素)100g/包,食品,零食,2
三麗鷗聯名款｜手炒塩味焦糖味(奶素)100g/包,食品,零食,2
OATLY 燕麥奶巧克力味(全素) 100g/包,食品,零食,2
麻辣花椒味(奶素)100g/包,食品,零食,2
可可焦糖味(奶素)100g/包,食品,零食,2
牛奶巧克力味(奶素)100g/包,食品,零食,2
酸奶洋蔥味(植物五辛素)100g/包,食品,零食,2
米米彎 經典原味(奶素) 80g/包,食品,零食,2
米米亞精品童裝,嬰幼童與母親,嬰幼童教具,2
訂單編號：2511034968 3559 TWD x,嬰幼童與母親,嬰幼童教具,2
米的沙琪瑪 蜂蜜味(奶素) 120g/包-效期至2025.11,食品,零食,2
米的沙琪瑪 牛奶巧克力味(奶素) 120g/包,食品,零食,2
米的沙琪瑪 玉米濃湯味(奶素) 120g/包,食品,零食,2
米的沙琪瑪 經典原味(奶素) 120g/包,食品,零食,2
BBQ煙燻肋排味(植物五辛素) 120g/包,食品,零食,2
重磅回歸！香蒜奶油味(植物五辛素) 100g/包,食品,零食,2
龍眼蜂蜜味(奶素)100g/包,食品,零食,2
米白色吊帶褲,服飾,長褲,2
米灰法式小花手帶手機殼,手機平板與周邊,手機保護殼,2
米漿-矽膠隔熱防燙夾-(五色),家電影音,廚房家電,2
米漿- 彩色鍋具保護墊3入組-兩款,家電影音,廚房家電,2
"(油性抗屑/溫和/護色亮采)洗髮乳/修護潤髮乳400ml任選四入組*1, $1520元",美妝保養,化妝品,2
米歇爾可可旅人-切7片獨立包裝無提盒,美妝保養,香水,2
米樂踏式垃圾桶(附內桶)(1入) 100 元 x,娛樂、收藏,電影動漫周邊,2
米榭爾布盧MichelBRU線上點餐餐費,服務、票券,餐券,2
米棋行造形坊,食品,餐飲,2
米果棒棒 綜合3入組（紅米+紅藜麥＋紫米),食品,海鮮,2
Cofit大餐救援包1入（艾嘉團購）,健康保健,保健食品,2
三色米果球 8個月以上適用 x,嬰幼童與母親,嬰幼童食品,2
米斯國際有限公司,其他大類,其他,2
米小夏 小米,食品,米,2
米家魔方延長線,家電影音,家電美容,2
Xiaomi 手環7 腕帶 绿色,家電影音,家電美容,2
Cofit大餐救援包3入（林發條團購）,健康保健,營養品,2
米家智慧淨水器 N800G,手機平板與周邊,手機周邊配件,2
Xiaomi 隨行果汁杯,手機平板與周邊,手機周邊配件,2
米家掃拖機器人 2 小米掃拖機器人 2 Pro 同款,家電影音,大型家電,2
米家指甲刀五件套,美妝保養,洗面乳,2
米奇與達利 惡童物語 7　105元X1米奇與達利 惡童物語 6　105元X1米奇與達利 惡童物語 5　105元X1米奇與達利 惡童物語 4　90元X1米奇與達利 惡童物語 3　90元X1米奇與達利 惡童物語 2　90元X1米奇與達利 惡童物語 1,書籍及雜誌期刊,漫畫,2
米奇與米妮系列愛心鑽石項鍊,包包/配件/精品,珠寶鑽石,2
米奇系列韓式鑄壓烤盤,居家生活,餐廚,2
米奇米妮醬油米果醬油仙貝,嬰幼童與母親,嬰幼童寢具,2
米奇米妮娃娃,娛樂、收藏,娃娃,2
米奇曜黑食物調理機,娛樂、收藏,紀念品,2
米奇17號 雙人電影熱狗套票 I排12號、米奇17號 雙人電影熱狗套票 I排13號、 889 新台幣 x,服務、票券,門票,2
米奇17號 雙人電影吉拿套票 L排12號、米奇17號 雙人電影吉拿套票 L排13號、 889 新台幣 x,服務、票券,門票,2
米奇17號 雙人電影吉拿套票 I排14號、米奇17號 雙人電影吉拿套票 I排15號、 889 新台幣 x,服務、票券,門票,2
米奇17號 雙人電影吉拿套票 H排18號、米奇17號 雙人電影吉拿套票 H排19號、 889 新台幣 x,服務、票券,門票,2
(活動)摩洛哥鼠鯊牙化石(100g) 450.0 X1.0#,其他大類,其他,2
米奇 X Ongoing.studio-酷炫卡車寶寶手鍊,包包/配件/精品,飾品,2
米卡莎‧阿卡曼 DX ver.（再販）5100TWD,娛樂、收藏,玩具,2
米冰淇淋（無單賣）【冷凍冷藏配送】,食品,甜點,2
米其林必比登推薦 博仁堂 X 初喜 養氣御膳雞湯(5包入),食品,沖泡品,2
"(海外線上)本命+流年(占星2H) NT $ 4,400#",服務、票券,生活服務,2
米其林主廚帶你輕鬆做｜讓每一餐都充滿期待的居家料理課,服務、票券,課程,2
米其林一星原味海鹽舒肥雞胸 ／150g 3包,服務、票券,課程,2
米其林【富錦樹台菜香檳-年菜組】紅棗煨肉+干貝米糕+川味水煮牛肉,食品,餐飲,2
米兔兒童手錶C7A 兒童手錶 智能手錶 手錶 手環 - 紅色,包包/配件/精品,手錶,2
米兔兒童手錶5C 米兔5c 米兔4C 米兔手錶 兒童定位手錶 小朋友腕錶 米兔兒童電話手錶 小朋友腕錶 兒童手錶 定位,手機平板與周邊,手機周邊配件,2
米九十露 - 莓果氣泡飲 12 瓶 / 箱,食品,飲料,2
米九十露 - 青蘋果氣泡飲 12 瓶 / 箱,食品,飲料,2
籠中 繁體竪排#,居家生活,居家香氛,2
籠中 簡體橫排#,其他大類,其他,2
籐製雙人沙發椅,居家生活,水壺,2
籐製單人沙發椅,居家生活,家具,2
Cofit天然酵母B群緩釋錠 1入組(Tom團媽),健康保健,保健食品,2
"(深層淨透/溫和保濕)潔面露150ml任選2入+保濕修護霜50ml*1, $1020元",相機、攝影與周邊,鏡頭,2
(淨白防疫)VV嚴選 x 超棒公主二代(2盒以上現折800起，買越多折越多),食品,餐飲,2
10000滿額禮,食品,餐飲,2
籐製兒童椅（無椅墊）,嬰幼童與母親,兒童玩具,2
籌碼私塾25Q3,服務、票券,禮券,2
籃球球衣 - 練習服,服飾,休閒運動服飾,2
籃球10堂 2800 元 x,服務、票券,課程,2
籃球 800 元 x,運動/健身,運動用品,2
簽約名繡覺有限公司,服務、票券,生活服務,2
簽約名稱 一隻貓商行,其他大類,其他,2
簽約名 禾啟股份有限公司,其他大類,其他,2
簽約名 赫斯提亞有限公司,其他大類,其他,2
簽名章 199 元 x,居家生活,文具,2
簪香食品br裹粉花枝( 魷魚 )圈 500公克〔冷凍〕,食品,海鮮,2
簡香 JIAN XIANG / 工藝香氛蠟燭,居家生活,居家香氛,2
簡香 JIAN XIANG / 空間精油擴香瓶,居家生活,居家香氛,2
簡譓萱-烘培商品,食品,烘焙食材,2
簡袖針織短袖上衣(藍綠) W496 - F,服飾,休閒運動服飾,2
簡聖仗專屬課程,服務、票券,課程,2
簡老師快樂課程,服務、票券,禮券,2
簡約高級質感透明銀框藍色蝴蝶結防摔iPhone手機殼 - iPhone 16 (6.1),手機平板與周邊,手機保護殼,2
簡約高級質感透明銀框藍色蝴蝶結防摔iPhone手機殼 - iPhone 15 Pro,手機平板與周邊,手機保護殼,2
簡約風四季高透氣款 分片式嬰兒床圍(一組10片入),嬰幼童與母親,嬰幼兒裝與配件,2
簡約雙釦合身窄管牛仔褲/兩色,服飾,丹寧牛仔,2
極簡顯瘦彈力合身長褲,服飾,丹寧牛仔,2
簡約雙盆階梯組合(太空球櫃),寵物,寵物用品,2
『分享獲好禮』一鍋貓-貼皮經典款＆貓咪厚床墊(完成分享後私訊粉專寄出),寵物,寵物用品,2
簡約鏤空愛心。銀針耳環,包包/配件/精品,飾品,2
簡約鍊條鎖扣小方包 730 元 x,包包/配件/精品,手提包,2
簡約金釦保暖背心-黑,服飾,背心,2
簡約金色十字架項鍊,包包/配件/精品,珠寶鑽石,2
簡約配色針織背心,服飾,針織,2
簡約輕奢 金色布藝落地燈,居家生活,居家香氛,2
簡約軟皮手拿/斜背包,包包/配件/精品,背包,2
簡約超好穿粗根涼鞋F62,鞋類,休閒鞋,2
Cofit機能蛋白飲 4入 (口味任選),健康保健,營養品,2
Cofit機能蛋白飲 20入 (雙12),健康保健,營養品,2
簡約質感造型無線耳機,手機平板與周邊,耳機,2
簡約質感 側背包,包包/配件/精品,背包,2
簡約貓砂櫃-階梯組合(洞洞穿越雙層櫃),寵物,寵物用品,2
簡約設計感毛邊襯衫雙褶西褲 - M,服飾,襯衫,2
簡約設計感後釦上衣(2色) 白/黃,服飾,T恤,2
簡約設計中高腰直筒長褲 × 1,服飾,襯衫,2
簡約茶几書角桌 -2款5色,居家生活,家具,2
簡約耐看素面細肩ops 深灰,服務、票券,其他活動,2
簡約緞面拼接設計無袖上衣 × 1,服飾,T恤,2
簡約細皮帶(黑) A20 - F,包包/配件/精品,飾品,2
Cofit機能蛋白飲(10包/盒) 2盒 (熱銷榜),健康保健,保健食品,2
簡約素T,服飾,T恤,2
簡約純色時尚顯瘦連帽內刷毛休閒套裝 7色 333 新台幣 x,服飾,休閒運動服飾,2
大波浪荷葉綁結格紋長上衣,服飾,洋裝,2
抓摺傘擺附綁帶襯衫領洋裝/三色,服飾,洋裝,2
簡約純毛圓領針織衫 × 1,服飾,針織,2
簡約紋路感短版外套 - 奶油黃,服飾,外套,2
簡約立體下擺魚尾美型小黑洋,服飾,洋裝,2
簡約立領保暖加厚外套2色 黑色 3XL,服飾,內睡衣,2
簡約立領保暖加厚外套2色 藍色 2XL,服飾,內睡衣,2
簡約硬殼馬鞍包×肩背...,包包/配件/精品,背包,2
簡約短版排釦開襟(紅),服飾,T恤,2
簡約直筒西裝休閒長褲 3配色 米白色 XL,服飾,襯衫,2
簡約直坑條傘擺針織長裙/五色,服飾,裙子,2
簡約百褶休閒西裝套裝,服飾,多件式套裝,2
簡約百搭大容量防震防潑水電腦包／淺藍大 680 元 x,包包/配件/精品,電腦包,2
