ItemName,original_type,original_subtype,frequency
允芳茶園-台東鹿野頂級紅烏龍真空包裝150g,食品,飲料,8
Thats mine訂製小船領大學T - 藏藍,服飾,外套短褲,8
【Premium限定】《重裝制裁》電影預售票 149元,服務、票券,門票,8
團購 - 鮮味大絲肉絲主食罐 2箱(共48入) - 綜合,寵物,寵物零食,8
團購 - 歪嘴貓主食罐 2箱(48入) - 綜合(各8罐),寵物,寵物零食,8
【Premium限定】《謊言 4K數位修復版》電影預售票 118元,服務、票券,門票,8
【Premium限定】《跨越時空的初吻》電影預售票 396元,服務、票券,門票,8
charltonpeng1023@gmail.com ( 統編: 未填寫 ),服務、票券,系統費,8
收涎迷你可麗露,食品,甜點,8
收納必備組,居家生活,收納,8
"經典ET款- (Easy take) 前開口可擴充式拉鍊款 28吋-灰色 ,",戶外/旅行,行李箱及周邊,8
經典3大米1米門8小白,食品,米,8
【Premium限定】《聖夜：惡魔都市》電影預售票 168元,服務、票券,門票,8
點數儲值 (s941581175),服務、票券,系統費,8
2025 TAO Annual Meeting 1500 元 x,服務、票券,報名費,8
經典90 預購商品 - 3XL,服飾,休閒運動服飾,8
元宵撈好股預購影音單堂班1380元,服務、票券,課程,8
巫師毯紅,居家生活,日用品,8
購買遊戲商品 6000 TWD x,娛樂、收藏,卡牌,8
(6入含以上限宅配) 小胖鮮鍋 即食麻辣鴨血 1kg,郵購與傳銷,其他傳銷事業,8
KINGS文字植絨短Tee｜黑,服飾,T恤,8
KINYO 7 in 1雙線夾心萬用充行動電源 KPB2650,手機平板與周邊,行動電源,8
KINYO LED藍牙智能體重計DS-6591,家電影音,健康家電,8
KINGS 老帽 （黑）,包包/配件/精品,帽子,8
早鳥推廣賽報名費 100 元 x,服務、票券,課程,8
SP2 早鳥大全配 x,3C與筆電,電腦零組件,8
2025 TINTA (商業空間: 零售類) 報名費用 6000 新台幣 x,居家生活,餐廚,8
早鳥大額禮包,服務、票券,禮券,8
茶客人 1 位,其他大類,其他,8
2025 TINTA (其他: 陳設裝飾) 報名費用 3200 新台幣 x,服務、票券,課程,8
2025 TINTA (商業空間: 健康與美容類) 報名費用 3200 新台幣 x,服務、票券,課程,8
【任選3盒】夢想實餡蛋捲12入(A款/B款) (款式任選),食品,零食,8
8/27(日)上午場 小農夫體驗營,服務、票券,課程,8
2025 Tsugumi 鶇_生日豪華套組-單一規格,居家生活,沙發,8
團購- 小兔系列鑄造鍋具四件組(單柄湯鍋+蒸籠+小炒鍋+玻璃蓋16公分)不挑爐具，瓦斯爐電磁爐可用,家電影音,廚房家電,8
茶杯熊6隻組合唇泥,美妝保養,化妝品,8
元寶財票VIII (可兌換價值 NTD 3290 的禮包)；活動贈送：元寶財票V,服務、票券,禮券,8
KINGS 休閒拖鞋｜黑黃,鞋類,休閒鞋,8
KINGS 小皇冠口水巾,服飾,其他服飾,8
SOUFFLÉ 抗菌不鏽鋼餐具旗艦組,居家生活,餐廚,8
JOY矽膠防滑餐墊,居家生活,餐廚,8
元寶財票禮包(大) (元寶財票IV *1 、元寶財票V *1 、元寶財票VI *1 、元寶財票VII *1 、元寶財票VIII *3)；活動贈送：元寶財票III*1、元寶財票IV*1、元寶財票V,服務、票券,禮券,8
【Premium限定】《妳是我眼中的蘋果》電影預售票 179元,服務、票券,門票,8
【Premium限定】《怪奇寶貝》電影預售票 30元,服務、票券,門票,8
【Premium限定】《失速機劫》電影預售票 198元,服務、票券,門票,8
【任選4盒】夢想實餡蛋捲8入/心心相璽千層手工蛋捲 276g/蝴蝶酥16入【期間限定加贈專用提袋】,食品,零食,8
【Premium限定】《去死吧，親愛的》電影票房分紅預售票 396元,服務、票券,門票,8
團購-南極磷蝦大肉包（貓咪）│12入 - 愛吃肉泥(四種口味各3),寵物,寵物零食,8
已付金額 -1980 TWD x,其他大類,其他,8
下單輸碼折$700再送聲寶電烤箱【獨家母乳菌順暢調體質】新益菌王(益生菌粉末顆粒)30包*10盒,健康保健,保健食品,8
SONY PS5 Slim 光碟版 CFI-2018A01 新款輕型主機,電玩遊戲,遊戲主機與周邊配件,8
2025 Zero darts開幕賽 一般組,居家生活,餐廚,8
SOMAVEDIC專屬訂製GOLD諮詢費分六期,健康保健,日常護理,8
元氣雙拼曲奇餅(10週年限定版) 1盒,食品,零食,8
【Premium限定】《原罪犯 4K數位修復版》電影票房分紅預售票 198元,服務、票券,門票,8
【Premium限定】《原罪犯 4K數位修復版》電影預售票 30元,服務、票券,門票,8
團購-神奇的南極磷蝦油(狗犬專用) 50ml 3入,寵物,寵物營養保健品,8
昇虹曬衣架現場安裝完工刷卡專用連結,居家生活,家具,8
充值餘額 (grace),金融服務,跨境服務,8
下單折1250 贈20L微波爐 TOSHIBA東芝【TWD-DH130X5TA】12公斤變頻洗脫烘滾筒洗衣機,家電影音,大型家電,8
The North Face 北臉泰迪熊毛絨波士頓包 黑,郵購與傳銷,其他傳銷事業,8
KHI11307財商體驗活動0223場,服務、票券,課程,8
3D美形無痕褲五件組（M 40-50 kg） 1406 元 x,服飾,內睡衣,8
充電盒遺失方案：840 x 1 + 檢測費：0,手機平板與周邊,充電傳輸與轉接相關設備,8
[預購] IU- [IUAENA] OFFICIAL SONIC RING (Silver 925) 音波戒指,包包/配件/精品,飾品,8
任選兩件$1080 1080 元 x,美妝保養,化妝品,8
絕版搶先禮包_訂單轉移,鞋類,運動鞋,8
團購No.02草本固體潔顏乳(1淨化1溫和),相機、攝影與周邊,鏡頭,8
2025 富士山登山｜專業英文登山嚮導陪同｜入住八合目,戶外/旅行,登山,8
2025 台北卓越國際鋼琴小提琴大賽 4000 元 x,服務、票券,報名費,8
團購No.06薄荷固體洗碗精(2大2小)含PLA皂架！,美妝保養,化妝品,8
巨無霸帶皮腰果 ｜罐裝 ｜【180g/ 500g】-小罐裝(180g),食品,生鮮食品,8
團購No.2-固體洗碗精（1大）,美妝保養,洗髮乳洗髮精,8
茶農私藏「梨山高冷茶」／三斤送一斤 3000 元 x,食品,生鮮食品,8
KH 紐約潮牌短T白色經典雙人扛愛心 XL,郵購與傳銷,其他傳銷事業,8
下元節水官法會,書籍及雜誌期刊,教科參考書,8
【任選四盒$1439】全肉牛肉麵系列 - 藍海饌,食品,麵食,8
臺灣-豐香草莓原裝 大(12-15顆),食品,生鮮食品,8
光合作用系列-滑步車趣味體驗營(室外活動) 第3梯(共3梯) 350 元 x,服務、票券,課程,8
Threads專業行銷寫文套餐 - 開文文章回應,書籍及雜誌期刊,限制級書刊,8
絕地戰警：生死與共 網路 學生/軍警票 300 新台幣 x,服務、票券,門票,8
明星燒肉組-買就送蒜片,食品,餐飲,8
絕不掉無肩帶內衣,服飾,內睡衣,8
114年全國業餘高爾夫東區11月分區月賽(C、D組)/個人,裝潢與建築,石油及石油周邊,8
茶香山水風光遊 8月10日 x,服務、票券,宗教服務,8
114年全國小學高爾夫9月錦標賽/團體,裝潢與建築,石油及石油周邊,8
茶酒的愛情三階段 ($200) x,娛樂、收藏,玉石,8
【Pigeon貝親】純淨PPSU奶瓶多件組,嬰幼童與母親,嬰幼童用品,8
茶香山水風光遊 6月21日 x,服務、票券,宗教服務,8
Lofan爵士深V造波無鋼圈內衣-膚,服飾,內睡衣,8
"Threads粉絲/串文讚/留言 方案 - 串文讚, 頂級台灣貼文讚－50個",娛樂、收藏,玩具,8
Lofan珍珠包覆美型無鋼圈內衣-粉(顏小千團購),服飾,內睡衣,8
Lofan珍珠抗菌無痕小褲-粉(顏小千團購),服飾,內睡衣,8
Lofan珍珠包覆美型無鋼圈內衣-膚 XB2290-IVE(阿淇博士團購),服飾,內睡衣,8
（D）黑蜂蜜活源新肌乳霜,美妝保養,化妝品,8
【Pigeon貝親】矽膠護層母感玻璃奶瓶160ml 2色,嬰幼童與母親,嬰幼童用品,8
茶香果派對 720 元 x,食品,甜點,8
114年全國業餘高爾夫東區5月分區月賽(公開、A、B組)/個人,裝潢與建築,石油及石油周邊,8
Tiffany 530150 戒指,包包/配件/精品,珠寶鑽石,8
"KFC-大*1, K02",鞋類,運動鞋,8
臺南市停車費(共3筆)合計： 74 (新台幣) x,服務、票券,生活服務,8
臺南市停車費(共5筆)合計： 90 (新台幣) x,服務、票券,生活服務,8
3D美形無痕褲五件組-閃妹訂製款⚡️五色各1件（M 40-50 kg） 899 元 x,郵購與傳銷,其他傳銷事業,8
光感美肌套組,美妝保養,化妝品,8
明治町一萬元禮券,服務、票券,禮券,8
(日文)心之谷 網路 學生/軍警票 320 新台幣 x,服務、票券,門票,8
光棍不孤單組II額外贈送130金元寶,電玩遊戲,休閒娛樂,8
光羽-珊采糖 (6/12/20入) - (1)粉色-6入,食品,零食,8
上網寶SIM卡一批 801 TWD x,服務、票券,電信,8
易拉扣 伸縮扣 拉拉扣 識別證夾 個管師 職稱,其他大類,其他,8
光逝去的夏天 2,書籍及雜誌期刊,男同書籍,8
光羽-珊采糖 - (6)橘色-20入,食品,零食,8
114年初級空中救護專業人員訓練課程線上報名(台中) 3500 新台幣 x,服務、票券,禮券,8
"茶香雙味物語1DAY - 正式會員價1800*1, 茶香雙味物語1DAY - 正式會員價1800",服務、票券,門票,8
【Pigeon貝親】FunFriends迪士尼安撫奶嘴L2款,嬰幼童與母親,嬰幼童用品,8
【Pigeon貝親】嬰兒潤膚乳液,嬰幼童與母親,嬰幼童保健,8
【PhotoFast】迷你萬用充 10000mAh (Type-C＆Lightning)（黑） 1350 元 x,手機平板與周邊,充電傳輸與轉接相關設備,8
Omega® MM900HDS慢磨萃取原汁機 配件六入噴嘴組,家電影音,家電美容,8
臺南市停車費(共2筆)合計： 46 (新台幣) x,服務、票券,生活服務,8
團購商品(勿下單),其他大類,其他,8
團購專屬-【德國STONELINE】天然原石炒鍋32cm,娛樂、收藏,頻道贊助,8
上網寶SIM卡一批 765 TWD x,服務、票券,電信,8
上網寶SIM卡一批 785 TWD x,服務、票券,電信,8
川味牛三寶,食品,餐飲,8
2024/08/25 深澳站到八斗子站 10:30 發車 125 元 x,服務、票券,門票,8
2024/08/25 八斗子站到深澳站 10:00 發車 125 元 x,服務、票券,門票,8
上網寶SIM卡一批 690 TWD x,服務、票券,電信,8
SMASMALL 昔馬│ 電動刮鬍刀,家電影音,家電美容,8
昕顏波波凍(預購中)波濤洶湧12盒+2盒組 10800 元,美妝保養,化妝品,8
【佳和 CHACER】醫用口罩【預購】卯兔送福禮 310 新台幣 x,服飾,其他服飾,8
草本多酚美顏飲(橄欖精萃液)-25mLx32入(箱),美妝保養,香水,8
【PhotoFast】SSB AllDay充 固態行動電源 (白色/一般) 1790 元 x,郵購與傳銷,其他傳銷事業,8
【PhotoFast】Type-C Power 5000mAh LED數顯/PD快充 口袋行動電源 (質感白/一般) 790 元 x,手機平板與周邊,行動電源,8
（F）福利品【InFocus】80吋4K連網液晶顯示器 WT-80CA600 20900 新台幣 x,家電影音,生活家電,8
草本植萃護髮泡泡染(10包/盒)送染髮工具7件組（棕色） 680 元 x,美妝保養,美髮護理,8
SLIM系列 Raymii LS-43 鋁合金 氣壓式螢幕支架 螢幕架 螢幕增高支架,3C與筆電,電腦周邊配件,8
昕顏波波凍台灣No1 波波凍+靈光凍 1280 元,美妝保養,香水,8
Love0931391528@gmail.com ( 統編: 未填寫 ),服務、票券,系統費,8
2025 痛點深耕startup 個人IP創業課程 17800 元 x,服務、票券,課程,8
臺南市停車費(共1筆)合計： 20 (新台幣) x,服務、票券,生活服務,8
上網寶SIM卡一批 651 TWD x,服務、票券,電信,8
4-5月份｜採白玉李-賞螢一日遊 1人組 - 5/5,服務、票券,旅遊票券,8
昕顏波波凍七夕浪漫限定36盒+10盒組 30800 元,美妝保養,香水,8
草本泡腳足浴包 (1組90入) 草本足浴湯 (1組90入),其他大類,其他,8
上網寶SIM卡一批 573 TWD x,服務、票券,電信,8
TiiTENT 帳篷,戶外/旅行,露營/帳篷,8
【佳慧顧問】專屬限量體驗名額（預付保留制） 300 元 x,服務、票券,禮券,8
康顧套組,健康保健,保健食品,8
【PhotoFast】ALL Day充”MUTIChargeⅢ多功能⾏動電源-白色,郵購與傳銷,其他傳銷事業,8
克拉紅豆,食品,生鮮食品,8
克拉聚會(台北場),服務、票券,課程,8
上網寶SIM卡一批 524 TWD x,服務、票券,電信,8
大四喜(瑤柱獅子頭),食品,餐飲,8
[非凡大探索-推薦組合]巧克力黑金磚+北海道特濃鮮乳蛋糕,食品,餐飲,8
【飛利浦 PHILIPS】口袋行動電源 (綠/Lightning) 529 元 x,手機平板與周邊,行動電源,8
（M）【夏普股東同歡慶】10坪空氣清淨機 FU-J41T- 9900 新台幣 x,家電影音,大型家電,8
折價券() -2970 金 x,家電影音,大型家電,8
免手洗平板拖把1入(綠)＋拖布1入,健康保健,營養品,8
【Philips 黑金剛】三合一磁吸口袋行動電源 (一般/一般) 1258 元 x,郵購與傳銷,其他傳銷事業,8
Lowdina Orchards頂級櫻桃禮盒 2KG - 32-34mm,食品,生鮮食品,8
SL 夏日涼感休閒套裝,服飾,休閒運動服飾,8
"TikTok爆流量集訓班 - 08/25(日)【台中場】, 雙人團報 $15,000/場（平均一人$7,500）",服務、票券,課程,8
SL15 FIESTA加購門票費,服務、票券,宗教服務,8
Amptide 商店商城商品一批,其他大類,其他,8
114年度健康體重管理士課程 課程活動報名(一般身分),服務、票券,禮券,8
8/18 17:00 (親子票) 300 元 x,服務、票券,門票,8
【依琦匠子】正宗天然草本蜂梨糖原味(國際版全新包裝供應中) (預購）,食品,零食,8
【依琦匠子】正宗天然草本蜂梨糖原味50g輕巧包(國際版全新包裝供應中),食品,餐飲,8
8/19(六)11：10-12:00(1孩子+1大人) 500 元 x,服務、票券,課程,8
蔥㸆鯽魚,食品,餐飲,8
"細肩衣黑M*1, 細肩衣白M*2,...",居家生活,日用品,8
"細肩衣黑M*1, 細肩衣藍M",居家生活,日用品,8
"細肩衣黑XL*2, 細肩衣白XL*...",居家生活,日用品,8
Tina Ch. 緹娜　頻道贊助金額　 520 元 x,娛樂、收藏,頻道贊助,8
"細肩衣黑L*2, 細肩衣白L*1,...",居家生活,日用品,8
高腰刀割直長腿寬褲,服飾,長褲,8
4.施棺喪葬 3200 元 x,教育與社會服務,公益捐款,8
廖宗軒醫師FGG軟組織課程8月4日台北場 舊學員回娘家 Lecture Hands on,服務、票券,課程,8
【促銷下殺賣完為止+僅送桃園以北】Sony BRAVIA 55吋 4K HDR LED Google TV 顯示器 KM-55X85K,家電影音,大型家電,8
/ 假日場 / 2024 年 11 月 16 日 星期六 14:00-15:,服務、票券,門票,8
（M）【夏普股東同歡慶】457公升自動除菌離子左右開冰箱SJ-MW46HT- 53900 新台幣 x,家電影音,大型家電,8
DFS 課程,服務、票券,課程,8
KEEN UNEEK NXIS 拉繩健行鞋 男 - 卡其,鞋類,運動鞋,8
KEEN WK450 Sandal 男款 曲線涼鞋,鞋類,休閒鞋,8
KEEN Zerraport II 女款 護趾涼鞋,鞋類,休閒鞋,8
"細肩帶運動內衣 - 濃海藍, L",服飾,內睡衣,8
兒童&幼兒.藝術美語班-體驗費,服務、票券,課程,8
8/18 (場次二) 16:00 200 元 x,金融服務,其他金融服務,8
【保濟堂】一條根精油滾珠瓶 x 3瓶,健康保健,保健食品,8
SJ80008*素面經典超薄氧化鋅(中腰)無痕內褲_6色,服飾,內睡衣,8
Luftrum 活性碳HEPA H13 濾網(bc600適用) 兩組,家電影音,家電美容,8
星城Online VVIP點數15200點,電玩遊戲,休閒娛樂,8
星城Online VVIP點數15300點,電玩遊戲,休閒娛樂,8
3D直流循環風扇 5490 元 x,家電影音,家電美容,8
野玫瑰亮采輕盈保濕霜,美妝保養,化妝品,8
SKECHE5S 防滑防水記憶鞋墊工作女鞋 黑 US6.5,郵購與傳銷,其他傳銷事業,8
土耳其 Netflix 網飛 禮品卡 Gift Card 500 TL-500TL,服務、票券,禮券,8
（M）【夏普股東同歡慶】583公升變頻雙門電冰箱SJ-GD58V-S 35900 新台幣 x,家電影音,大型家電,8
折價券() -10770 金 x,家電影音,大型家電,8
DESIGN IN test（此商品無內容，請勿購買）,其他大類,其他,8
SK-P5 快拆磁吸Air4/5 10.9/Pro 11通用 769 元,手機平板與周邊,手機保護殼,8
3D奈米抗UV12鋼骨自動傘(現貨熱賣中❗️❗️),戶外/旅行,雨具,8
KEEN Jasper Rocks SP 女款 山系休閒健行鞋 1028861 卡其/磚紅,鞋類,休閒鞋,8
星城Online VVIP點數270點,電玩遊戲,休閒娛樂,8
限時加開 雙11LINE好友專屬【二代版 毓】NaSaDen 納莎登新無憂 限量聯名款經典款 拉鍊行李箱22吋26吋29吋,戶外/旅行,行李箱及周邊,8
SITPRO系列坐姿矯正椅 OFFICHEF辦公款 旋轉自如，動靜皆宜,鞋類,運動鞋,8
3D牙托深層美白長效組5-7天2入組(歐盟新配方),美妝保養,化妝品,8
3D木質世界地圖（優雅淺色） - M-150 cm x 90 cm,居家生活,居家裝飾,8
自訂點數 1個智聞幣,鞋類,運動鞋,8
"自選2*1,配料1*3,運",食品,餐飲,8
"自選4*1,配料1*6,免運",食品,餐飲,8
廚房小酒館：雞加酒的美味魔法 ($200) x,服務、票券,門票,8
兒童哀傷撫慰種子培訓班(第4期) -活動報名費,服務、票券,禮券,8
在光裡InTheLight黃海蒂｜大喜藝術商城商品一批,書籍及雜誌期刊,藝術設計書籍,8
【俞丁X姜泡菜 回購第三團】❤️ 任選買4罐 韓式泡菜600g / 黃金泡菜600g / 素泡菜600g / 柚香白蘿蔔600g /韓式辣蘿蔔600g,食品,生鮮食品,8
上網寶SIM卡一批 1374 TWD x,服務、票券,電信,8
星城Online VVIP點數280點,電玩遊戲,休閒娛樂,8
【PURE LIFE】 可擴充折疊加厚收納購物車-米灰 預計3月初開始出貨,服飾,其他服飾,8
【PURE LIFE】 折疊加厚收納置物購物車 55L -紫,服飾,其他服飾,8
2025 飲食生活雙減壓套組 定期定額 共4期,娛樂、收藏,積木,8
兒童期的關鍵教養力-生命教育初階A課程2023秋季台南場,服務、票券,課程,8
紫水晶｜星辰聚寶葫蘆 5250 元 x,娛樂、收藏,桌遊,8
上網寶SIM卡一批 1074 TWD x,服務、票券,電信,8
上網寶SIM卡一批 1141 TWD x,服務、票券,電信,8
限時團購倒數中！創辦人湘婷團購 白露發光美白組*1組,美妝保養,化妝品,8
（M）【夏普股東同歡慶】靜音無線吸塵器 EC-SR9TW- 14900 新台幣 x,家電影音,家電美容,8
（M）【年終感謝祭福利商品】夏普55吋4KSeries4T-C55DJ1 15690 新台幣 x,家電影音,大型家電,8
星城Online VVIP點數39000點,電玩遊戲,休閒娛樂,8
cz931122@gmail.com ( 統編: 未填寫 ),服務、票券,系統費,8
【PS周邊】PSN PlayStation 台灣版 點數卡 1000點(限PSN台灣帳號使用),電玩遊戲,遊戲主機與周邊配件,8
紫晶幣500點＆信用卡/銀聯卡加贈36點,鞋類,運動鞋,8
2025-01-12 12:00-15:30 小家庭下午半日遊,服務、票券,旅遊票券,8
2025-01-06 BS0062025 教育訓練費 56000 元 x,金融服務,其他金融服務,8
【誰是寶貝】8H 蚊掰掰草本防蚊液-紫,嬰幼童與母親,嬰幼童用品,8
上湯烏龍麵│買五包再送一袋完熟番茄烏龍麵,食品,生鮮食品,8
Tommy Hilfiger 經典中性漁夫 藍,郵購與傳銷,其他傳銷事業,8
【PP石墨烯】舒曼波科技減壓被 四季被 助眠被 穩定自律神經_林美秀X吳淡如代言-舒曼波科技減壓被(寬150cmX長190cm)*2床x1=TWD16800.0,服飾,其他服飾,8
【信吉生醫】優視A+葉黃素複方液態膠囊 60粒,書籍及雜誌期刊,電子書及周邊,8
自訂款手工羊毛大衣-2色,服飾,外套,8
自訂款早春金釦短版西外,服飾,外套,8
【信吉生醫】酵素益生菌 120粒 3瓶,健康保健,保健食品,8
Léan乳酪雙重奏蛋糕｜櫻桃黑森林,食品,甜點,8
【PP石墨烯】醫療級舒曼波科技循環眼罩-舒曼波眼罩2條,居家生活,居家香氛,8
SISSEL®Sitpro系列坐姿矯正椅 維持正確直立坐姿 強化核心肌群 Offichef 辦公款,家電影音,健康家電,8
星城Online VVIP點數480點,電玩遊戲,休閒娛樂,8
兒童節抽抽樂-264元,嬰幼童與母親,嬰幼童保健,8
(IMAX)劇場版 咒術迴戰0 網路IMAX全票 490 新台幣 x,服務、票券,門票,8
巧克力 中深烘焙綜合豆 1KG,食品,烘焙食材,8
巧克力,食品,米,8
【PP石墨烯】舒曼波圍脖-舒曼波圍脖1條,居家生活,居家香氛,8
"紫微命盤剖析 NT $ 3,600#",服務、票券,生活服務,8
2025-03-02 週日 15:00--早鳥票: 1 件,服務、票券,門票,8
2025-03-02 週日 17:00--早鳥票: 1 件,服務、票券,門票,8
【倍速益】含纖營養補充配方（125mlＸ24/箱）原味 55 新台幣 x,食品,飲料,8
廣方圓廣方圓生態野放茶園網路購物,居家生活,傢俱,8
M09 𝑺𝒑𝒓𝒊𝒏𝒈 𝒍𝒐𝒗𝒆 珍珠一字領𝒕𝒐𝒑 - 白色,服飾,T恤,8
"紫微命盤剖析 NT $ 3,000#",服務、票券,生活服務,8
3D全能亮白高濃度精華乳霜x5 2800 元 x,美妝保養,防曬品,8
星城Online VVIP點數6150點,電玩遊戲,休閒娛樂,8
M1BM0921309 3000 元 x,其他大類,其他,8
M1BM1051309 3500 元 x,其他大類,其他,8
KCP系列生化科技防敏濾網 1980 元 x,家電影音,家電美容,8
重陽節精緻代拜組 114年度 2500 新台幣 x,服務、票券,報名費,8
商品總金額 9401 TWD x,其他大類,其他,8
商品總金額 9418 TWD x,其他大類,其他,8
M1IN0321309 3500 元 x,其他大類,其他,8
M1LR0291309 3500 元 x,其他大類,其他,8
3D 碳黑金鑽牙齒亮白組 7-9天二入組,美妝保養,化妝品,8
兒童財商教育培訓2024春中區場,服務、票券,課程,8
兒童進階10堂(單期95折) 2850 元 x,服務、票券,課程,8
星城Online 遊戲點數(單價$120),娛樂、收藏,頻道贊助,8
星城Online 遊戲點數(單價$130),娛樂、收藏,頻道贊助,8
4/11(五)攝影會（14-10-14-50）-大槻響、月野江翠-單一規格,金融服務,其他金融服務,8
Topproladytw商城商品一批,其他大類,其他,8
星城Online 遊戲點數(單價$180),娛樂、收藏,頻道贊助,8
星城Online 遊戲點數(單價$250),娛樂、收藏,頻道贊助,8
商品總金額 9388 TWD x,其他大類,其他,8
索米 仲夏夜的精霊 重傷Ver.5400TWD,娛樂、收藏,公仔,8
【PP石墨烯】石墨烯蠶絲超導被-曾國城代言_天道冠名推薦-石墨烯蠶絲超導被*2床x1=TWD16800.0,居家生活,寢具,8
星城Online 遊戲點數(單價$800),娛樂、收藏,頻道贊助,8
4/12(六)攝影會（17-10-17-50）-大槻響、森澤佳奈-單一規格,金融服務,其他金融服務,8
重訓女子必備—訓練動作葵花寶典,服飾,其他服飾,8
M1MZ0571309 3500 元 x,其他大類,其他,8
素面純色鋪棉外套,服飾,外套,8
SISSEL®OCTOCORE 八核心給力圈 啟動解剖列車 全身動力鏈整合訓練,裝潢與建築,工業用品,8
2025-04-25 ITG1902025 教育訓練費 3000 元 x,居家生活,餐廚,8
【PP石墨烯】石墨烯短袖智能上衣三色入-石墨烯智能上衣灰黑藍各一XL號,服飾,休閒運動服飾,8
"地板*2, 噴霧*2, 除臭噴霧*...",居家生活,居家裝飾,8
星城Online點數1688點,電玩遊戲,休閒娛樂,8
商品總金額 9376 TWD x,其他大類,其他,8
商品總金額 9379 TWD x,其他大類,其他,8
自由贊助支持布蘭達&維尼,娛樂、收藏,頻道贊助,8
SISSEL®Fitband essential 加寬 超長250公分 彈力帶 拉筋帶 伸展帶 居家健身 - tape-red-medium,裝潢與建築,工業用品,8
